seg_id,s_mean,n_raters,pos_rate
20929,-0.8377434374005167,11,0.0
20930,-0.7306697020213594,26,0.038461538461538464
20931,-0.8432335413841981,20,0.0
20932,-0.8432335413841981,20,0.0
20934,-0.9070163861573984,3,0.0
20958,-0.8603290392703853,15,0.0
20995,-0.8420154532354147,15,0.0
20996,-0.8604107005965973,15,0.0
20997,-0.9080866129517435,17,0.0
20998,-0.8420154532354147,15,0.0
20999,-0.8420154532354147,15,0.0
21003,-0.8420154532354147,15,0.0
21004,-0.8429741927794306,19,0.0
21005,-0.8420154532354147,15,0.0
21006,-0.71561958877687,13,0.07692307692307693
21007,-0.8420154532354147,15,0.0
21008,-0.8420154532354147,15,0.0
21010,-0.9020371236271745,21,0.0
21011,-0.9112864355174277,18,0.0
21012,-0.9080866129517435,17,0.0
21013,-0.9070163861573984,3,0.0
21014,-0.7707474234238596,3,0.0
21015,-0.8420154532354147,15,0.0
21016,-0.9070163861573984,3,0.0
21017,-0.8420154532354147,15,0.0
21018,-0.8405865975036632,13,0.0
21019,-0.8405865975036632,13,0.0
21020,-0.7204488601255024,15,0.06666666666666667
21022,-0.8425792375486753,18,0.0
21023,-0.8425792375486753,18,0.0
21024,-0.8425792375486753,18,0.0
21025,-0.8405865975036632,13,0.0
21029,-0.8424687544870549,17,0.0
21030,-0.8401041330621226,12,0.0
21031,-0.8586227178564826,13,0.0
21032,-0.8401041330621226,12,0.0
21033,-0.8424687544870549,17,0.0
21035,-0.8424687544870549,17,0.0
21036,-0.8420154532354147,15,0.0
21037,-0.8424687544870549,17,0.0
21038,-0.8405865975036632,13,0.0
21040,-0.8612925338241009,18,0.0
21041,-0.8420154532354147,15,0.0
21042,-0.7707475221341723,3,0.0
21043,-0.7707475221341723,3,0.0
21044,-0.7707475221341723,3,0.0
21046,-0.8420154532354147,15,0.0
21048,-0.8425792375486753,18,0.0
21050,-0.8425792375486753,18,0.0
21053,-0.487558832429311,19,0.9473684210526315
21054,-0.5781181730497078,19,0.7894736842105263
21055,-0.6224374185985768,19,0.5789473684210527
21057,-0.8425792375486753,18,0.0
21059,-0.8425792375486753,18,0.0
21062,-0.7101800339222386,18,0.05555555555555555
21063,-0.8420154532354147,15,0.0
21064,-0.8425792375486753,18,0.0
21065,-0.8607425521322184,17,0.0
21066,-0.8612925338241009,18,0.0
21068,-0.8612925338241009,18,0.0
21070,-0.8425792375486753,18,0.0
21074,-0.6729538225562505,12,0.25
21075,-0.8586227178564826,13,0.0
21077,-0.8405865975036632,13,0.0
21078,-0.8414943881824541,13,0.0
21083,-0.8420154532354147,15,0.0
21086,-0.8401041330621226,12,0.0
21087,-0.8425792375486753,18,0.0
21088,-0.8425792375486753,18,0.0
21089,-0.7013966121887795,19,0.10526315789473684
21093,-0.6983192045392957,15,0.13333333333333333
21094,-0.8401041330621226,12,0.0
21095,-0.8420154532354147,15,0.0
21097,-0.8425792375486753,18,0.0
21098,-0.8405865975036632,13,0.0
21101,-0.8420154532354147,15,0.0
21102,-0.8420154532354147,15,0.0
21104,-0.8401041330621226,12,0.0
21106,-0.8420154532354147,15,0.0
21107,-0.8604107005965973,15,0.0
21110,-0.8425792375486753,18,0.0
21111,-0.8425792375486753,18,0.0
21112,-0.7707475221341723,3,0.0
21113,-0.7707475221341723,3,0.0
21114,-0.7707475221341723,3,0.0
21115,-0.6713872539346789,18,0.2222222222222222
21117,-0.9070163861573984,3,0.0
21118,-0.7204488601255024,15,0.06666666666666667
21119,-0.8420615369596277,16,0.0
21121,-0.8420154532354147,15,0.0
21122,-0.8420154532354147,15,0.0
21123,-0.8401041330621226,12,0.0
21124,-0.9070163861573984,3,0.0
21125,-0.8420154532354147,15,0.0
21126,-0.8377434374005167,11,0.0
21127,-0.8420154532354147,15,0.0
21131,-0.8420154532354147,15,0.0
21132,-0.9070163861573984,3,0.0
21134,-0.8601995483656515,14,0.0
21135,-0.9070163861573984,3,0.0
21136,-0.9070163861573984,3,0.0
21138,-0.8584402475060695,12,0.0
21140,-0.8602652746159233,14,0.0
21141,-0.8405865975036632,13,0.0
21142,-0.8586227178564826,13,0.0
21143,-0.8601995483656515,14,0.0
21144,-0.8401041330621226,12,0.0
21145,-0.8425792375486753,18,0.0
21146,-0.8584402475060695,12,0.0
21148,-0.7223389932519972,19,0.05263157894736842
21149,-0.8586227178564826,13,0.0
21150,-0.8601793377924832,22,0.0
21153,-0.8420154532354147,15,0.0
21154,-0.8601995483656515,14,0.0
21155,-0.8601793377924832,22,0.0
21156,-0.8601995483656515,14,0.0
21157,-0.8424687544870549,17,0.0
21158,-0.8420615369596277,16,0.0
21160,-0.8420615369596277,16,0.0
21162,-0.8601793377924832,22,0.0
21163,-0.7275808374774108,12,0.08333333333333333
21165,-0.8604107005965973,15,0.0
21167,-0.8401041330621226,12,0.0
21168,-0.6383124032710669,28,0.35714285714285715
21169,-0.8601793377924832,22,0.0
21171,-0.7086363038632125,12,0.08333333333333333
21172,-0.7217989873564035,21,0.047619047619047616
21173,-0.7059282386864356,21,0.09523809523809523
21174,-0.8405865975036632,13,0.0
21175,-0.7707471721201129,3,0.0
21176,-0.7707471721201129,3,0.0
21177,-0.7707471721201129,3,0.0
21178,-0.7101851578500877,19,0.05263157894736842
21179,-0.7707471721201129,3,0.0
21180,-0.7707471721201129,3,0.0
21181,-0.7099024981878311,14,0.07142857142857142
21182,-0.7707471721201129,3,0.0
21183,-0.7707471721201129,3,0.0
21184,-0.770747215655942,3,0.0
21185,-0.770747215655942,3,0.0
21186,-0.770747215655942,3,0.0
21187,-0.7274158453401403,20,0.05
21188,-0.770747215655942,3,0.0
21189,-0.770747215655942,3,0.0
21190,-0.845171723953377,19,0.0
21191,-0.862979762277298,25,0.0
21192,-0.8377434374005167,11,0.0
21194,-0.8401041330621226,12,0.0
21195,-0.8432335413841981,20,0.0
21196,-0.7707472476840472,3,0.0
21197,-0.7707472476840472,3,0.0
21198,-0.7707472476840472,3,0.0
21199,-0.7190733987883605,20,0.05
21200,-0.7707472476840472,3,0.0
21201,-0.7707472476840472,3,0.0
21202,-0.7707472476840472,3,0.0
