seg_id,s_mean,s_sd,n_raters,pos_rate
0,-1.4777718570807934,1.1173466432883346,24,0.0
1,-0.7366441574326911,0.38322286602733874,13,0.07692307692307693
2,-0.656440785416222,0.08764898529500634,164,0.07926829268292683
3,-0.7204548082975457,0.18105338358057335,58,0.034482758620689655
4,0.09853525919359167,0.038486260682363285,150,0.6
5,-0.47610160208640145,0.06648228013232585,158,0.13924050632911392
6,-1.0508802387990528,0.7410819314797359,8,0.0
7,-0.2883096923067095,0.05042554934873221,157,0.2802547770700637
8,-0.9215904315038341,0.13148028982912924,142,0.06338028169014084
9,-1.0699347581793504,0.7222902674050324,19,0.0
10,-0.5948739824443768,0.08083069795174573,159,0.1069182389937107
11,-0.004216403955166351,0.038223635608128984,177,0.4406779661016949
12,0.307386348867065,0.044340638223062195,148,0.7635135135135135
13,-0.16676978503375683,0.14160086069025063,21,0.23809523809523808
14,-1.0541981599011832,0.7351430200338667,13,0.0
15,-0.8456268704087766,0.11213308435810491,161,0.055900621118012424
16,-0.3873738616920218,0.06172606735999072,148,0.21621621621621623
17,-0.5242976978594568,0.06632779802252625,175,0.17142857142857143
18,0.1681724042056139,0.055880587125008936,54,0.5740740740740741
19,-1.3855185988238143,0.9122603869107069,19,0.0
20,-0.8866315205352313,0.13033792330132857,139,0.06474820143884892
21,-0.014585595398656451,0.04157915693971948,139,0.4172661870503597
22,0.11537485373612802,0.03620184968611212,180,0.6388888888888888
23,-0.3230105203364008,0.1660386119069647,19,0.15789473684210525
24,-0.8024175985299362,0.10272399669598496,177,0.062146892655367235
25,-1.0663587338485572,0.1611411632632799,163,0.06134969325153374
26,0.24013735639828673,0.06327208196709852,41,0.6585365853658537
27,-0.48564627457018184,0.2146379064471763,21,0.09523809523809523
28,-0.4498937943136056,0.20110537592523564,21,0.09523809523809523
29,-0.6560199498046078,0.8597403694457931,5,0.2
30,-1.274775138882354,0.8333709840793952,21,0.0
31,-1.170866364350981,0.7778435463347023,19,0.0
32,-0.33023767330437614,0.05362944897544981,176,0.20454545454545456
33,-0.8377474206296611,0.10386423591527488,167,0.08383233532934131
34,-0.3020484217970368,0.05274976288163381,164,0.27439024390243905
35,-0.2845339087663125,0.18746900672167516,15,0.13333333333333333
36,-0.6751162492979078,0.08978185493348013,151,0.13245033112582782
37,-1.2051553299389297,0.7410925310147307,20,0.0
38,-1.0509034343948658,0.7409860596585507,14,0.0
39,-0.7991560790214998,0.08975777296268535,187,0.09090909090909091
40,-0.40991758597338973,0.06059811847322115,163,0.1901840490797546
41,-0.3168622412323674,0.05451885266908216,163,0.2331288343558282
42,-1.3799664780609229,0.8269039048929719,25,0.0
43,-0.2577930095994838,0.04537119835826224,188,0.21808510638297873
44,-0.2602100237581381,0.047773216906768924,186,0.2903225806451613
45,-0.6138977340185786,0.08477166642817718,163,0.09815950920245399
46,-1.15326078026776,0.7591668292556691,21,0.0
47,-0.7547678320549286,0.09563304094022455,161,0.09937888198757763
48,-0.5734370474814908,0.07944223700044445,154,0.14285714285714285
49,-0.12396915143747106,0.04399074975851918,150,0.38
50,-1.5005186608858467,0.9873294961744866,12,0.0
51,-1.1624979263275301,0.7138851305141328,14,0.0
52,-0.72507176412496,0.0970313085054094,152,0.09868421052631579
53,-0.8925741467734686,0.1118622558981446,185,0.06486486486486487
54,-1.4425744484664262,0.9301074746156396,17,0.0
55,-0.6785914067823767,0.08044999099659186,176,0.10227272727272728
56,-0.7352547295385015,0.08804775826195975,176,0.11363636363636363
57,-1.156309349946465,0.1427845273464599,179,0.05027932960893855
58,-1.5435527019501933,0.9228561977372304,16,0.0
59,-1.1549342223405856,0.7003417444633228,15,0.0
60,-1.0319461382388526,0.14526408555815032,169,0.05325443786982249
61,-0.5626846151199977,0.06980838221979337,179,0.16201117318435754
62,-0.38960866450002063,0.05557317650567133,180,0.2388888888888889
63,-0.38309479906110744,0.05663114957752957,172,0.23255813953488372
64,-0.7785345745620131,0.31042464764534033,19,0.10526315789473684
65,-0.13144797536265096,0.06627706293198832,44,0.2727272727272727
66,-1.187729879884942,0.7861271584648054,14,0.0
67,-1.3064314534458152,0.19013061951602947,158,0.0379746835443038
68,0.29953773837372627,0.039803675307857694,168,0.7380952380952381
69,-1.4592275205372285,1.1280781155389523,15,0.0
70,-0.541195868770047,0.06907773154249701,182,0.17032967032967034
71,-1.0558797237165616,0.7334310025862903,12,0.0
72,-1.601159284723146,0.9086588264937256,22,0.0
73,-0.5348919023661262,0.06830165611131545,169,0.1301775147928994
74,-1.0932458067050432,0.7225143649559126,17,0.0
75,-0.5129469963654493,0.0724298752435175,156,0.17307692307692307
76,-0.8625922856641934,0.5103861360765566,11,0.09090909090909091
77,-0.9200368405161986,0.1164141362129861,156,0.05128205128205128
78,-0.3820872587457051,0.05802029475241006,161,0.16149068322981366
79,-1.3767193358665868,0.7463396039192004,21,0.0
80,-0.03566422081336392,0.03880898513190723,175,0.49142857142857144
81,-0.8229617082355838,0.09832643988607133,175,0.08
82,-1.140350307667881,0.7201383197337712,18,0.0
83,-0.32738407792569996,0.18042381880316677,18,0.1111111111111111
84,-1.6286302237285477,0.8814266069796152,22,0.0
85,-0.05764443215106546,0.04253362583393531,148,0.42567567567567566
86,-1.0509035773299147,0.7409861758620108,12,0.0
87,-0.04333493247123864,0.038961846510954024,175,0.4057142857142857
88,-0.9894522878100808,0.12597528270525407,160,0.075
89,-1.0781003931503126,0.7297491187102728,15,0.0
