rater_id,canonical_name,groups,expertise_level,t_mean,t_sd,ell_mean,ell_sd,n_labels,pos_rate
0,Aaron F. Struck,"[""Bonobo"", ""profiler_iiic"", ""sparcnet50K"", ""iiic_crowdsourcing:kong2025""]",expert,0.9753734439438485,0.002558496252777593,1.850560011291225,0.016810993640177012,17384,0.2824436263230557
6,Aline Herlopian,"[""Super8"", ""sparcnet50K""]",expert,0.9716563577392319,0.0030495433803228683,1.6886636640801906,0.015153340188315292,16831,0.22577386964529736
10,Andres Rodriguez,"[""sparcnet50K"", ""iiic_crowdsourcing:kong2025""]",expert,0.6905642641657544,0.011937576353122394,1.3533441553453145,0.03566609205788695,3324,0.09175691937424789
16,Arcot Jayagopal Lakshman Narain,"[""sparcnet50K""]",expert,0.818054702221642,0.0046942188453397374,1.849680304794973,0.02776741123463552,6259,0.1687170474516696
20,Brian Appavu,"[""sparcnet50K""]",expert,0.7980213273462177,0.0051862974047489786,1.5301517092745798,0.021039246441212266,9800,0.14653061224489797
26,Christa Swisher,"[""sparcnet50K""]",expert,0.9200378408326321,0.0070129477652703465,1.837501469698988,0.03760057739624594,3804,0.17665615141955837
38,Deepti Zutshi,"[""sparcnet50K""]",expert,0.9164154656015598,0.013646467811796383,2.125261775217591,0.09863829556200582,518,0.35135135135135137
46,Emily Gilmore,"[""sparcnet50K""]",expert,0.8360693481743511,0.009950951078816531,1.560595484906476,0.042988280896933996,2266,0.15842894969108562
47,Emily Johnson,"[""sparcnet50K""]",expert,0.9925049989103263,0.003661946372466126,1.832420588579308,0.021883752132991666,9864,0.2402676399026764
49,Eric S. Rosenthal,"[""sparcnet50K""]",expert,1.0220914092371103,0.007842641274639966,1.6373758089941388,0.03435845714873263,2712,0.2831858407079646
55,Fabio A. Nascimento,"[""Bonobo"", ""iiic_crowdsourcing:kong2025""]",expert,0.8627723007882722,0.017280363229395704,1.2533197219033423,0.05480671737614321,1036,0.16891891891891891
60,Gamal Osman,"[""Bonobo"", ""sparcnet50K""]",expert,0.753979552613892,0.006452089918740392,1.299945483974793,0.019832915277887553,8844,0.1215513342379014
63,Gireesh Elakkat,"[""sparcnet50K""]",expert,0.9691707794438024,0.037121692101760015,1.304638115454743,0.11859625538496496,198,0.31313131313131315
66,Hiba A. Haider,"[""Bonobo"", ""sparcnet50K""]",expert,0.9629226359774221,0.005592878786420841,1.6599952793127357,0.026051359685717156,5818,0.21639738741835682
67,Holmes Manisha,"[""sparcnet50K""]",expert,0.752809160668188,0.013359212071150258,1.438977094307794,0.05262113343197123,1372,0.19825072886297376
70,Ioannis Karakis,"[""Super8"", ""sparcnet50K""]",expert,0.989268393720477,0.0029086688545953998,1.6697294717763813,0.015756121061096882,16531,0.2953844292541286
72,Jay Pathmanathan,"[""sparcnet50K""]",expert,0.8636676912419369,0.011546089757925407,1.9880265597802034,0.0752189214773799,1001,0.15784215784215785
73,Jenn Kim,"[""New28"", ""sparcnet50K""]",experienced,0.7521418020973493,0.007875891654234659,1.4895737448598736,0.02882062440712409,5452,0.10198092443140132
76,Ji Yeoun Yoo,"[""Bonobo"", ""sparcnet50K""]",expert,0.9704767787116636,0.009531722450707063,1.8066508226748006,0.052986044109989694,1474,0.3819538670284939
78,Jin Jing,"[""New28"", ""sparcnet50K"", ""iiic_crowdsourcing:kong2025""]",experienced,0.8731807049585232,0.004228585092024448,1.7734243696127467,0.02137612962514578,10813,0.11837602885415703
79,Jonathan J. Halford,"[""Super8"", ""sparcnet50K""]",expert,1.0417070659566208,0.003101673521658702,1.763276166173025,0.01733265255471397,13143,0.2955185269725329
80,Jong Woo Lee,"[""sparcnet50K"", ""iiic_crowdsourcing:kong2025""]",expert,0.8911515001647089,0.007589275921245606,1.823303544332155,0.04157485273708642,3066,0.15688193085453359
97,M. Brandon Westover,"[""Super8"", ""profiler_iiic"", ""sparcnet50K"", ""iiic_crowdsourcing:kong2025""]",expert,0.8970018583978081,0.0027486701611519177,1.6618166323487165,0.013909322377061292,23529,0.20234604105571846
98,Mackenzie C. Cervenka,"[""sparcnet50K""]",expert,0.8471658705972717,0.00684157005408298,1.6667084980163738,0.03547634749405162,3394,0.21714790807307013
100,Marcus Ng,"[""Super8"", ""sparcnet50K""]",expert,0.8371857793981055,0.004041746627660833,1.706556677980906,0.019691203501540994,12965,0.14269186270728884
109,Mo Shafi,"[""New28"", ""sparcnet50K""]",expert,0.9101001308404465,0.01965150636008345,1.8079931221302667,0.11438784730844698,340,0.2647058823529412
110,Mohammad Tabaeizadeh F.,"[""sparcnet50K""]",expert,0.9925484810410797,0.007058411137502038,2.0278097093034484,0.04626138565622468,2663,0.1629740893728877
112,Monica Dhakar,"[""sparcnet50K""]",expert,0.6143665624048149,0.009625249500442584,1.354066095718015,0.02783928230537725,6484,0.06878470080197409
115,Nicolas Gaspard,"[""sparcnet50K""]",expert,0.8161776441267234,0.008329988879091992,1.6535023854006756,0.03747740240962406,3535,0.13012729844413012
120,Olga Taraschenko,"[""Bonobo"", ""sparcnet50K""]",expert,0.6640145013149702,0.008117108770204407,1.1482984978754,0.02206814752997255,6256,0.14114450127877237
125,Peter Kaplan,"[""New28"", ""sparcnet50K""]",expert,0.7899101448696102,0.005910201295907692,1.4541890960818045,0.023647867415079234,6781,0.17150862704615838
175,Rani Sarkis,"[""New28"", ""sparcnet50K""]",expert,0.8997409404744549,0.004062812839862663,1.835296679761474,0.024267741893118828,8938,0.17766838218840905
180,Sahar Zafar,"[""New28"", ""profiler_iiic"", ""sparcnet50K""]",expert,0.8237161696038086,0.006251043187328154,1.2793012724462127,0.020226141599727656,7725,0.1884789644012945
185,Sarah Schmitt,"[""Bonobo"", ""sparcnet50K""]",expert,1.0490107858036768,0.004830431908112855,1.8506823353661999,0.027573792577618127,5950,0.26100840336134457
192,Sue Herman,"[""sparcnet50K""]",expert,0.9904742395682674,0.009198180210801538,1.9609182491272803,0.06148994611681981,1333,0.20930232558139536
204,Zubeda Sheikh,"[""Bonobo"", ""sparcnet50K""]",expert,0.9831902346049938,0.004576942443277752,1.6640211329485575,0.025363096144379465,6259,0.30308355967406936
10007884,centaur_7884,"[""Centaur"", ""iiic_crowdsourcing:kong2025""]",novice,-0.2695764657269241,0.18920022560421268,-0.5649362587173918,0.11948864306842656,185,0.1891891891891892
10043096,centaur_43096,"[""Centaur"", ""iiic_crowdsourcing:kong2025""]",novice,-0.0917019556100507,0.10387706441051074,-0.29172583906744626,0.0719508434058123,428,0.1425233644859813
10044529,centaur_44529,"[""Centaur"", ""iiic_crowdsourcing:kong2025""]",borderline,0.6932063332961741,0.014885752444444792,0.8385396675494277,0.030806643739175726,2842,0.14074595355383532
10046967,centaur_46967,"[""Centaur"", ""iiic_crowdsourcing:kong2025""]",expert,-0.11669152244903754,0.13045627263792803,-0.4699893499186215,0.09024105303717958,330,0.19090909090909092
10065588,centaur_65588,"[""Centaur"", ""iiic_crowdsourcing:kong2025""]",unknown,0.779238560931045,0.005113551889365682,1.4475648872686633,0.017584537167947337,11673,0.11153945001285016
10065621,centaur_65621,"[""Centaur"", ""iiic_crowdsourcing:kong2025""]",unknown,0.8380168924511704,0.051868372536902525,0.9966277208038561,0.14722125396255759,140,0.22142857142857142
10069061,centaur_69061,"[""Centaur"", ""iiic_crowdsourcing:kong2025""]",borderline,0.20046807341976625,0.033422662672002806,0.5544006108915948,0.03836261561811021,1682,0.05826397146254459
10075969,centaur_75969,"[""Centaur""]",novice,0.8217191752119305,0.05208988243508982,0.19635290858460927,0.08518151225281756,523,0.25047801147227533
10112839,centaur_112839,"[""Centaur"", ""iiic_crowdsourcing:kong2025""]",expert,0.09889502739517674,0.14673186343724834,-0.48758478626162965,0.10883964131391968,257,0.2178988326848249
10123180,centaur_123180,"[""Centaur""]",unknown,1.0798022104700455,0.006070906246341767,2.452385210264889,0.06681519043747138,1248,0.1233974358974359
10123559,centaur_123559,"[""Centaur"", ""iiic_crowdsourcing:kong2025""]",novice,0.9379219009969934,0.015490345643910448,0.2691704592956054,0.029804353249707836,4907,0.28163847564703487
10127225,centaur_127225,"[""Centaur"", ""iiic_crowdsourcing:kong2025""]",unknown,-1.4693426020966636,0.2603856418616352,-0.6887811329566353,0.09341289335646247,201,0.06467661691542288
10131059,centaur_131059,"[""Centaur"", ""iiic_crowdsourcing:kong2025""]",unknown,0.8522763030587444,0.010955717737718779,1.573905592776217,0.04600592001485203,1844,0.15835140997830802
10132535,centaur_132535,"[""Centaur""]",novice,0.3066602556750081,0.12187549346473259,0.06850918898029323,0.11842048827455262,155,0.13548387096774195
10139516,centaur_139516,"[""Centaur"", ""iiic_crowdsourcing:kong2025""]",unknown,-0.3061857110715444,0.23953268700260993,-0.7333702134140925,0.1362893035009516,153,0.20261437908496732
10147908,centaur_147908,"[""Centaur"", ""iiic_crowdsourcing:kong2025""]",unknown,-0.6348783750043222,0.19896461258882425,-0.5632182611388679,0.10637940710413119,186,0.13978494623655913
10154419,centaur_154419,"[""Centaur""]",novice,-0.20444061707861705,0.09933171092955331,-0.1332921312204373,0.06319713863313213,468,0.08333333333333333
10159195,centaur_159195,"[""Centaur"", ""iiic_crowdsourcing:kong2025""]",novice,-0.43070729200618646,0.17183897312845206,-0.1708537870117012,0.10055642513947625,189,0.06878306878306878
10187180,centaur_187180,"[""Centaur""]",novice,0.4314717934424376,0.027639028369792693,0.18554851159721453,0.029849468610849986,2580,0.13565891472868216
10191971,centaur_191971,"[""Centaur""]",borderline,-0.556220389316207,0.11305948317151943,-0.38195867327447985,0.057087952791533336,561,0.0873440285204991
10195961,centaur_195961,"[""Centaur"", ""iiic_crowdsourcing:kong2025""]",novice,0.32424771237277783,0.059058224681801774,0.023475920843673836,0.06104191356707174,693,0.1673881673881674
10202841,centaur_202841,"[""Centaur"", ""iiic_crowdsourcing:kong2025""]",unknown,-0.5341421836046123,0.07916413310612085,-0.3944307486154239,0.04232709377427541,1087,0.10579576816927323
10226864,centaur_226864,"[""Centaur"", ""iiic_crowdsourcing:kong2025""]",unknown,-0.7411279559210877,0.14208290633131543,-0.6815121820668696,0.06697987645236847,482,0.14315352697095435
10235741,centaur_235741,"[""Centaur"", ""iiic_crowdsourcing:kong2025""]",unknown,-0.18780300231975236,0.13016515512599372,-0.3934324474786381,0.08378698814622376,322,0.15217391304347827
10242033,centaur_242033,"[""Centaur"", ""iiic_crowdsourcing:kong2025""]",unknown,-0.8061720693775907,0.18803385578420034,-0.5834549744862486,0.08976137971437037,247,0.11740890688259109
10242375,centaur_242375,"[""Centaur"", ""iiic_crowdsourcing:kong2025""]",unknown,-0.07374930424336466,0.2017553895356971,-0.5640917938051415,0.13575201941632484,156,0.20512820512820512
10260963,centaur_260963,"[""Centaur"", ""iiic_crowdsourcing:kong2025""]",unknown,-0.22534021475650934,0.2202877156575329,-0.2814698761296281,0.14214169717021427,102,0.11764705882352941
10262204,centaur_262204,"[""Centaur"", ""iiic_crowdsourcing:kong2025""]",novice,-0.5505802874628288,0.12114896348096281,-0.6140332282153202,0.0638976970517465,558,0.15770609318996415
10268686,centaur_268686,"[""Centaur""]",unknown,1.0036901862105112,0.02846394061080249,1.698887526770763,0.13935357698085632,200,0.105
10268689,centaur_268689,"[""Centaur""]",unknown,0.6998535037191571,0.04524066975133945,0.8323953828783481,0.08155615592328713,381,0.08923884514435695
10273445,centaur_273445,"[""Centaur""]",unknown,0.9171169665428076,0.05141636369018455,1.269534601344399,0.16233531025469533,116,0.1206896551724138
10274523,centaur_274523,"[""Centaur"", ""iiic_crowdsourcing:kong2025""]",unknown,-0.5409159565496499,0.16857253133765546,-0.6875255258871906,0.09089944159172901,307,0.1791530944625407
10277850,centaur_277850,"[""Centaur""]",unknown,0.1796333227845926,0.1269680733663024,-0.15242149593508375,0.1051136437956783,206,0.1553398058252427
10280197,centaur_280197,"[""Centaur"", ""iiic_crowdsourcing:kong2025""]",unknown,-0.6219722379966687,0.17515885332297607,-0.538961879745432,0.08867228930685597,254,0.1220472440944882
10282558,centaur_282558,"[""Centaur"", ""iiic_crowdsourcing:kong2025""]",borderline,1.0298753662247426,0.0039313798420818405,1.952360094419455,0.02560425014929051,6313,0.15016632345952796
10292444,centaur_292444,"[""Centaur""]",unknown,0.23185283461429063,0.10018261697032779,0.022397897038979223,0.08934576218900588,266,0.12781954887218044
10295478,centaur_295478,"[""Centaur""]",unknown,0.5259409121801679,0.13167171637760494,0.05798527054724565,0.14187541538057666,125,0.176
10295624,centaur_295624,"[""Centaur""]",unknown,0.8248597722120581,0.04861611293538513,0.9137453442267042,0.11254865582388233,213,0.13615023474178403
10296241,centaur_296241,"[""Centaur"", ""iiic_crowdsourcing:kong2025""]",unknown,-0.4123111159710728,0.06951363629701927,-0.4941562555834429,0.03833291779127032,1437,0.13778705636743216
10299374,centaur_299374,"[""Centaur""]",novice,1.0826591249031712,0.0035851204453959044,2.5831593909077,0.044471344347141326,2945,0.1273344651952462
10299866,centaur_299866,"[""Centaur"", ""iiic_crowdsourcing:kong2025""]",unknown,0.12557342021535478,0.09096874812928324,-0.2743603451665976,0.07439707353336573,488,0.1864754098360656
10316516,centaur_316516,"[""Centaur"", ""iiic_crowdsourcing:kong2025""]",expert,-0.3081848013828094,0.25066264130534854,-0.8724887144665447,0.1411756866854915,171,0.23391812865497075
10323079,centaur_323079,"[""Centaur""]",unknown,0.48566133909548315,0.11549455232387389,0.06899383231260381,0.12618111774139726,158,0.17088607594936708
10335323,centaur_335323,"[""Centaur""]",unknown,-0.1555962087246824,0.19527852213535302,-0.13926448825429574,0.13005053289573798,109,0.09174311926605505
10343797,centaur_343797,"[""Centaur""]",unknown,0.28856657497916105,0.12066753890819591,-0.008804088076847837,0.1110760061775589,183,0.14754098360655737
10357322,centaur_357322,"[""Centaur""]",unknown,-0.2664115971623274,0.16274186724569395,-0.18856878041916275,0.10123457999893515,180,0.08888888888888889
10358060,centaur_358060,"[""Centaur""]",expert,1.050839029333531,0.00418139163422524,2.090461011367817,0.031805600634676696,4443,0.12761647535449022
10363653,centaur_363653,"[""Centaur""]",unknown,0.46888015610755224,0.05999706133334326,0.522045137233531,0.07361915786839374,409,0.07823960880195599
10363949,centaur_363949,"[""Centaur""]",unknown,0.8574661117770039,0.024567419038544643,1.111351313920155,0.06413629397962922,661,0.11346444780635401
10364505,centaur_364505,"[""Centaur""]",novice,0.7888189604533704,0.07454886828689375,0.6527124722278975,0.14021362901572743,145,0.14482758620689656
10381562,centaur_381562,"[""Centaur""]",unknown,0.9759793272448576,0.02041435830717432,1.631626584027181,0.09186429583759047,420,0.10238095238095238
10382225,centaur_382225,"[""Centaur""]",novice,0.0064062535515660044,0.1367075973538406,0.13363184612256454,0.10449344367596758,178,0.06179775280898876
10383439,centaur_383439,"[""Centaur""]",unknown,-0.9041075800046222,0.23565729270577848,-0.28766403607129937,0.10637490882778003,159,0.03773584905660377
10388028,centaur_388028,"[""Centaur""]",novice,1.0132411627048985,0.012133054148691477,1.6137234691310796,0.05804533300899458,1077,0.12906220984215414
10393526,centaur_393526,"[""Centaur""]",unknown,0.5677326266575909,0.07167006555916092,0.7531784373547843,0.10603835792486996,198,0.0707070707070707
10395045,centaur_395045,"[""Centaur""]",unknown,0.5375729988276478,0.05896968180483925,0.8371655038489116,0.08587856958882642,331,0.04833836858006042
10406335,centaur_406335,"[""Centaur""]",novice,1.0113206492303983,0.08110026075683933,0.5020223247872813,0.17986426329944527,124,0.2661290322580645
10410661,centaur_410661,"[""Centaur""]",novice,0.5245279214125537,0.07865929459082001,0.6077398806259783,0.10564361855193258,203,0.07881773399014778
10421122,centaur_421122,"[""Centaur""]",borderline,1.1073234137082673,0.0020015146004513052,3.0,0.039882136465905695,4997,0.15409245547328396
10427272,centaur_427272,"[""Centaur""]",novice,-0.09975195735123694,0.1335964647483911,-0.19631455482638688,0.08917695302395712,247,0.10931174089068826
10427522,centaur_427522,"[""Centaur""]",borderline,1.1039844591980728,0.0022430513307990906,2.834391849932555,0.03667498725952341,4991,0.15367661791224205
10427523,centaur_427523,"[""Centaur""]",borderline,1.107094400856024,0.0020019758136111386,3.0,0.0400628461400979,4999,0.15363072614522905
10436223,centaur_436223,"[""Centaur""]",expert,0.14402749902724052,0.11811768239415864,0.2885239858338569,0.102561184138554,189,0.0582010582010582
10441554,centaur_441554,"[""Centaur""]",unknown,0.6182614658363631,0.10799156292677027,0.27450079213570927,0.142086323187186,126,0.16666666666666666
10445500,centaur_445500,"[""Centaur""]",unknown,0.07817295754242602,0.1370466580729946,0.09239438064207035,0.10642050074754399,171,0.07602339181286549
10452632,centaur_452632,"[""Centaur""]",unknown,0.9502368053535055,0.09087911042018153,0.395217306321408,0.1795457173755651,118,0.2542372881355932
10453167,centaur_453167,"[""Centaur""]",borderline,0.21759663070910645,0.15403383528943743,0.11158165594876142,0.13704633614378678,106,0.10377358490566038
