seg_id,s_mean,n_raters,pos_rate
21289,-0.24877473388812818,13,0.07692307692307693
21290,-1.1420235019132758,21,0.0
21291,-1.1972008943052077,13,0.0
21292,-1.1420235019132758,21,0.0
21293,-1.0661832445454529,17,0.0
21295,-0.2211970039426268,21,0.047619047619047616
21296,-1.0661832445454529,17,0.0
21299,1.3628273433240623,15,0.9333333333333333
21301,-1.1420235019132758,21,0.0
21302,-0.19338149965058615,21,0.09523809523809523
21304,0.7472299504286449,3,1.0
21305,1.6416823275764603,5,1.0
21306,0.7472299504286449,3,1.0
21307,0.7472299504286449,3,1.0
21308,1.6416823275764603,5,1.0
21309,-0.09385508016775335,21,0.09523809523809523
21312,-1.006808381992819,13,0.0
21313,-1.189384327759493,12,0.0
21314,-1.0216616546061263,15,0.0
21315,-1.1420235019132758,21,0.0
21316,0.04028546615373342,13,0.15384615384615385
21317,0.8483063003286984,21,0.7619047619047619
21318,-1.0661832445454529,17,0.0
21319,-1.1972008943052077,13,0.0
21322,-1.0661832445454529,17,0.0
21324,1.0836748271875936,12,0.75
21326,1.3175252549317014,21,0.8571428571428571
21327,0.7894350298151384,18,0.7777777777777778
21329,1.7375819668180714,17,0.9411764705882353
21331,-1.1420235019132758,21,0.0
21332,-1.252602641657125,23,0.0
21333,-0.2025323295783054,13,0.15384615384615385
21336,-1.1420235019132758,21,0.0
21337,-1.2315827098049523,15,0.0
21338,-1.1972008943052077,13,0.0
21340,-1.1420235019132758,21,0.0
21343,-1.006808381992819,13,0.0
21344,-1.0661832445454529,17,0.0
21347,-1.1420235019132758,21,0.0
21348,-1.1144905448601803,20,0.0
21350,1.2813152046539913,20,0.85
21352,-0.3647548677495325,13,0.07692307692307693
21353,-1.1144905448601803,20,0.0
21355,-1.040639442847641,16,0.0
21360,-1.1144905448601803,20,0.0
21363,-1.0661832445454529,17,0.0
21364,-0.47354453028304316,13,0.07692307692307693
21365,-1.0216616546061263,15,0.0
21366,-1.1144905448601803,20,0.0
21367,-1.1972008943052077,13,0.0
21368,-0.998397807574309,12,0.0
21370,-1.0216616546061263,15,0.0
21372,-0.23389427806867874,20,0.1
21373,-1.2482008728295777,18,0.0
21375,-1.0216616546061263,15,0.0
21377,-0.4044208944629676,20,0.05
21378,-0.20697955531875406,13,0.15384615384615385
21380,-1.1144905448601803,20,0.0
21383,-1.1144905448601803,20,0.0
21385,-1.1144905448601803,20,0.0
21387,-0.8919781108241467,3,0.0
21388,-0.8919781108241467,3,0.0
21389,0.747235534883029,3,1.0
21390,0.747235534883029,3,1.0
21391,0.26703105485386974,20,0.45
21392,0.747235534883029,3,1.0
21393,0.747235534883029,3,1.0
21394,0.747235534883029,3,1.0
21395,0.747235534883029,3,1.0
21396,0.747235534883029,3,1.0
21397,0.747235534883029,3,1.0
21398,0.747235534883029,3,1.0
21399,0.747235534883029,3,1.0
21400,0.01178043494000489,20,0.3
21401,0.747235534883029,3,1.0
21402,0.747235534883029,3,1.0
21403,0.747235534883029,3,1.0
21404,-1.189384327759493,12,0.0
21405,0.29819882372847367,20,0.35
21407,-1.0661832445454529,17,0.0
21409,-1.006808381992819,13,0.0
21411,-1.1144905448601803,20,0.0
21413,0.1742976310859508,20,0.2
21414,-1.2672256478768822,25,0.0
21415,-0.07191638891275626,20,0.15
21416,0.7472410748514572,3,1.0
21417,0.7472410748514572,3,1.0
21418,0.7472410748514572,3,1.0
21419,0.7472410748514572,3,1.0
21420,0.7472410748514572,3,1.0
21421,0.7472429862937833,3,1.0
21422,0.7472429862937833,3,1.0
21423,0.7472429862937833,3,1.0
21424,0.7472429862937833,3,1.0
21425,0.7472429862937833,3,1.0
21426,0.7472429862937833,3,1.0
21427,0.7472429862937833,3,1.0
21428,0.7472429862937833,3,1.0
21429,-1.1144905448601803,20,0.0
21433,-1.189384327759493,12,0.0
21434,-1.040639442847641,16,0.0
21436,1.3448172458206542,18,0.8888888888888888
21438,0.2913177810082701,20,0.35
21439,0.7472340520792591,3,1.0
21440,1.641687634954869,5,1.0
21441,0.7472340520792591,3,1.0
21442,1.3155317160820443,19,0.8947368421052632
21443,-0.9455756391335257,11,0.0
21444,-1.0216616546061263,15,0.0
21445,-1.0216616546061263,15,0.0
21446,-0.9455756391335257,11,0.0
21448,-1.4173415900405688,3,0.0
21449,0.7472346014339808,3,1.0
21450,0.7472346014339808,3,1.0
21451,0.7472346014339808,3,1.0
