session_id,expertise,started_utc,finished_utc,n_questions,stop_reason,accuracy,mean_rt_ms,delta_auroc,n_questions_total,n_post_decision,extended_stop_reason,practice_setting,years_reading_eeg,eeg_volume_per_month,self_rated_confidence,color_vision,prior_test_taken,sex,country,race_ethnicity,auroc_spike,hw_spike,ell_spike,t_spike,auroc_sz,hw_sz,ell_sz,t_sz,auroc_lpd,hw_lpd,ell_lpd,t_lpd,auroc_gpd,hw_gpd,ell_gpd,t_gpd,auroc_lrda,hw_lrda,ell_lrda,t_lrda,auroc_grda,hw_grda,ell_grda,t_grda,auroc_iic,hw_iic,ell_iic,t_iic
4a696b94-4615-44f8-b0c7-67ac64181cc5,Fellow,2026-06-20T05:51:24+00:00,2026-06-20T07:06:06+00:00,400,all_resolved,0.37,7184.0,,500,100,bank_exhausted,Community hospital,15–19,5–20,3,Normal color vision,No,Male,United Kingdom,Black or African American,0.8216,0.0944,-0.0924,-0.0826,0.8787,0.0427,0.4469,-0.104,0.8589,0.0557,0.2158,-0.1642,0.8796,0.0425,0.4592,0.227,0.8616,0.0598,0.2324,0.095,0.7663,0.1392,-0.4956,0.1734,0.7841,0.1095,-0.3841,-0.348
