session_id,expertise,started_utc,finished_utc,n_questions,stop_reason,accuracy,mean_rt_ms,delta_auroc,n_questions_total,n_post_decision,extended_stop_reason,practice_setting,years_reading_eeg,eeg_volume_per_month,self_rated_confidence,color_vision,prior_test_taken,sex,country,race_ethnicity,auroc_spike,hw_spike,ell_spike,t_spike,auroc_sz,hw_sz,ell_sz,t_sz,auroc_lpd,hw_lpd,ell_lpd,t_lpd,auroc_gpd,hw_gpd,ell_gpd,t_gpd,auroc_lrda,hw_lrda,ell_lrda,t_lrda,auroc_grda,hw_grda,ell_grda,t_grda,auroc_iic,hw_iic,ell_iic,t_iic
ff055fcd-ad70-41a3-9996-c0f5ce4eec60,Neurologist,2026-06-29T18:46:53+00:00,2026-06-29T21:02:37+00:00,282,all_resolved,0.3688,15969.4,,500,218,bank_exhausted,Community hospital,10–14,21–50,3,Red–green deficiency,No,Female,Israel,Asian,0.7067,0.1367,-0.9119,-0.0798,0.7458,0.1354,-0.6361,0.5594,0.8558,0.0598,0.1728,-0.1186,0.8282,0.0761,-0.067,0.5914,0.809,0.0746,-0.2157,-0.5493,0.7869,0.1219,-0.3552,-0.0061,0.7095,0.1317,-0.8923,-0.1653
