session_id,participant,trial_index,seg_id,task_code,pattern_class_true,target_present,response_label,response_y,is_correct,reaction_time_ms,answer_changes,n_interactions,select_ms,layout,gain,band,filt,window_s,max_hw,ess,total_var,expected_loss_chosen,rejuv,post_decision
859ca73f-ba36-4670-9bfb-2072e252c595,participant_65,64,65668,domain7,domain7,1,domain4,0,False,436.2,0,1,319.07152803614736,mode_b,100.0,band_a,filt_a,10.0,0.1772405280306913,310.6999535007727,7.417754335845744,7.363015337778472,False,False
859ca73f-ba36-4670-9bfb-2072e252c595,participant_66,65,25241,domain7,domain7,1,domain3,0,False,1064.5,0,1,293.79684617742896,mode_b,100.0,band_a,filt_a,10.0,0.1785214550773597,599.9999999999999,7.37643120558032,7.30352798998511,True,False
859ca73f-ba36-4670-9bfb-2072e252c595,participant_67,66,44846,domain7,domain7,1,domain2,0,False,1244.9,0,1,319.661402143538,mode_b,100.0,band_a,filt_a,10.0,0.1801142811797409,571.2603782529969,7.286350320106244,7.269993974464672,False,False
859ca73f-ba36-4670-9bfb-2072e252c595,participant_68,67,36453,domain3,domain5,0,domain3,1,False,817.6,0,1,305.4682530928403,mode_b,100.0,band_a,filt_a,10.0,0.1695729109500591,434.9243266242355,7.123379278888455,7.179317945862064,False,False
859ca73f-ba36-4670-9bfb-2072e252c595,participant_69,68,34942,domain5,domain6,0,domain3,0,False,1077.0,0,1,363.8029340654612,mode_b,100.0,band_a,filt_a,10.0,0.1659946448769413,429.7907786776992,7.004534491151857,7.024106600858692,False,False
859ca73f-ba36-4670-9bfb-2072e252c595,participant_70,69,38566,domain4,domain4,1,domain4,1,True,597.3,0,1,287.6612199470401,mode_b,100.0,band_a,filt_a,10.0,0.1679250791782147,599.9999999999999,6.837501523389523,6.910893626162197,True,False
859ca73f-ba36-4670-9bfb-2072e252c595,participant_71,70,44664,domain5,domain4,0,domain5,1,False,502.4,0,1,312.83572781831026,mode_b,100.0,band_a,filt_a,10.0,0.1695959621514801,366.9259572831192,6.759577347789538,6.744791430405308,False,False
859ca73f-ba36-4670-9bfb-2072e252c595,participant_72,71,41050,domain6,domain6,1,domain6,1,True,668.6,0,1,324.49458609335124,mode_b,100.0,band_a,filt_a,10.0,0.1644752910584506,355.2837469853461,6.696104957088968,6.675202049136129,False,False
859ca73f-ba36-4670-9bfb-2072e252c595,participant_73,72,32388,domain7,domain7,1,domain5,0,False,17043.3,0,1,309.2733989469707,mode_b,100.0,band_a,filt_a,10.0,0.1644674268206842,348.6755023236552,6.607310126169246,6.611489135694248,False,False
859ca73f-ba36-4670-9bfb-2072e252c595,participant_74,73,32715,domain2,domain2,1,domain6,0,False,405.9,0,1,337.28838595561683,mode_b,100.0,band_a,filt_a,10.0,0.1642968579925338,336.3342135859089,6.502268000558409,6.523452421763605,False,False
859ca73f-ba36-4670-9bfb-2072e252c595,participant_75,74,41096,domain5,domain6,0,domain7,0,False,666.6,0,1,301.2544938828796,mode_b,100.0,band_a,filt_a,10.0,0.165204915221807,381.8952725363597,6.452601322660907,6.429880000579487,False,False
859ca73f-ba36-4670-9bfb-2072e252c595,participant_76,75,40550,domain6,domain6,1,domain6,1,True,434.7,0,1,300.938718020916,mode_b,100.0,band_a,filt_a,10.0,0.1652979188206697,355.7249947784511,6.385556984362143,6.382432154254771,False,False
859ca73f-ba36-4670-9bfb-2072e252c595,participant_77,76,39796,domain7,domain7,1,domain5,0,False,661.9,0,1,327.94054388068616,mode_b,100.0,band_a,filt_a,10.0,0.1650327343449608,327.7168657495262,6.29886333970202,6.318146587091359,False,False
859ca73f-ba36-4670-9bfb-2072e252c595,participant_78,77,52296,domain5,domain4,0,domain4,0,True,529.3,0,1,319.0100470092148,mode_b,100.0,band_a,filt_a,10.0,0.1618135966551159,352.44747748139054,6.239264750511523,6.232940407259083,False,False
859ca73f-ba36-4670-9bfb-2072e252c595,participant_79,78,51038,domain6,domain2,0,domain2,0,True,27762.9,0,1,324.7409600298852,mode_b,100.0,band_a,filt_a,10.0,0.1618606374060366,327.75276939319434,6.107817331522398,6.174560480128964,False,False
859ca73f-ba36-4670-9bfb-2072e252c595,participant_80,79,34502,domain2,domain2,1,domain3,0,False,972.7,0,1,331.4273690339178,mode_b,100.0,band_a,filt_a,10.0,0.1631889246605742,599.9999999999999,5.960079709625677,6.043116604618446,True,False
859ca73f-ba36-4670-9bfb-2072e252c595,participant_81,80,45479,domain2,domain2,1,domain4,0,False,420.9,0,1,351.7663348466158,mode_b,100.0,band_a,filt_a,10.0,0.1617778373610264,586.6871330775077,5.871895031126231,5.893414765398917,False,False
859ca73f-ba36-4670-9bfb-2072e252c595,participant_82,81,57436,domain4,domain5,0,domain5,0,True,436.1,0,1,346.5626039542258,mode_b,100.0,band_a,filt_a,10.0,0.1623237709847151,570.3771991113936,5.810250179111836,5.808527024105249,False,False
859ca73f-ba36-4670-9bfb-2072e252c595,participant_83,82,27863,domain2,domain2,1,domain2,1,True,13732.7,0,1,344.5876110345125,mode_b,100.0,band_a,filt_a,10.0,0.1635722022373917,504.2936147471313,5.741370279066147,5.746517378686065,False,False
859ca73f-ba36-4670-9bfb-2072e252c595,participant_84,83,40673,domain6,domain6,1,domain3,0,False,810.1,0,1,351.27142490819097,mode_b,100.0,band_a,filt_a,10.0,0.162723622562613,309.0164683425168,5.757157992995378,5.684192352067235,False,False
859ca73f-ba36-4670-9bfb-2072e252c595,participant_85,84,63406,domain4,domain4,1,domain4,1,True,414.5,0,1,348.6806231085211,mode_b,100.0,band_a,filt_a,10.0,0.1612263851599997,599.9999999999999,5.662886939420341,5.698486141648078,True,False
859ca73f-ba36-4670-9bfb-2072e252c595,participant_86,85,70220,domain6,domain5,0,domain5,0,True,391.2,0,1,308.9104669634253,mode_b,100.0,band_a,filt_a,10.0,0.1623180062825538,578.4747705833386,5.625288345270206,5.602632246489493,False,False
859ca73f-ba36-4670-9bfb-2072e252c595,participant_87,86,35353,domain5,domain5,1,domain6,0,False,569.9,0,1,296.5438368264586,mode_b,100.0,band_a,filt_a,10.0,0.1620201624922582,405.0913477645165,5.648734959175314,5.565987760117752,False,False
859ca73f-ba36-4670-9bfb-2072e252c595,participant_88,87,47249,domain6,domain2,0,domain7,0,False,235.1,0,1,323.47618602216244,mode_b,100.0,band_a,filt_a,10.0,0.1639873024091089,360.2467317173484,5.599073095427006,5.593422952882612,False,False
859ca73f-ba36-4670-9bfb-2072e252c595,participant_89,88,55360,domain6,domain5,0,domain6,1,False,207.8,0,1,334.07849282957613,mode_b,100.0,band_a,filt_a,10.0,0.1601736227966506,399.7112088880511,5.556636974303739,5.547602123123513,False,False
859ca73f-ba36-4670-9bfb-2072e252c595,participant_90,89,46922,domain4,domain4,1,domain5,0,False,265.5,0,1,297.3077211063355,mode_b,100.0,band_a,filt_a,10.0,0.1574452693129139,599.9999999999999,5.668641699137913,5.502969502027957,True,False
859ca73f-ba36-4670-9bfb-2072e252c595,participant_91,90,22226,domain2,domain2,1,domain4,0,False,108.5,0,0,272.9032039642334,mode_b,100.0,band_a,filt_a,10.0,0.1613941346902678,404.9175607727013,5.587986139318595,5.613233850183252,False,False
859ca73f-ba36-4670-9bfb-2072e252c595,participant_92,91,56839,domain7,domain7,1,domain3,0,False,489.3,0,1,292.9729169700295,mode_b,100.0,band_a,filt_a,10.0,0.1589590364464318,328.96958235188606,5.556081309835019,5.536009753879146,False,False
859ca73f-ba36-4670-9bfb-2072e252c595,participant_93,92,70977,domain4,domain2,0,domain2,0,True,522.2,0,1,310.31193397939205,mode_b,100.0,band_a,filt_a,10.0,0.1602180428339105,314.2494223201665,5.501939873156425,5.506700791509536,False,False
859ca73f-ba36-4670-9bfb-2072e252c595,participant_94,93,86095,domain7,domain7,1,domain3,0,False,455.7,0,1,288.16010197624564,mode_b,100.0,band_a,filt_a,10.0,0.1604990815359221,302.7101620616746,5.421458166271657,5.456691919342406,False,False
859ca73f-ba36-4670-9bfb-2072e252c595,participant_95,94,60905,domain5,domain6,0,domain4,0,False,234.3,0,1,272.9020600672811,mode_b,100.0,band_a,filt_a,10.0,0.1569895586335637,599.9999999999999,5.401383903731654,5.376904296812724,True,False
859ca73f-ba36-4670-9bfb-2072e252c595,participant_96,95,70144,domain4,domain6,0,domain5,0,False,93.8,0,0,273.33998098038137,mode_b,100.0,band_a,filt_a,10.0,0.156893312138424,588.7646010515799,5.346592745751238,5.3584086138022045,False,False
859ca73f-ba36-4670-9bfb-2072e252c595,participant_97,96,49891,domain6,domain6,1,domain6,1,True,241.1,0,1,284.6755909267813,mode_b,100.0,band_a,filt_a,10.0,0.1549849951598816,576.3280693998096,5.310753442915964,5.304557067729983,False,False
859ca73f-ba36-4670-9bfb-2072e252c595,participant_98,97,68983,domain5,domain6,0,domain7,0,False,265.9,0,1,295.6874209921807,mode_b,100.0,band_a,filt_a,10.0,0.1550941381735925,561.3180100274146,5.2711184253716805,5.271924339288714,False,False
859ca73f-ba36-4670-9bfb-2072e252c595,participant_99,98,51187,domain6,domain6,1,domain6,1,True,197.5,0,1,269.692030036822,mode_b,100.0,band_a,filt_a,10.0,0.1493255963985873,529.886019393125,5.233017420936713,5.233379428006728,False,False
859ca73f-ba36-4670-9bfb-2072e252c595,participant_100,99,33277,domain2,domain2,1,domain5,0,False,150.9,0,1,268.9407360740006,mode_b,100.0,band_a,filt_a,10.0,0.1499371894749163,384.86375128534814,5.147097326710346,5.194327802709326,False,False
859ca73f-ba36-4670-9bfb-2072e252c595,participant_101,100,48271,domain5,domain2,0,domain4,0,False,156.5,0,1,288.32446900196373,mode_b,100.0,band_a,filt_a,10.0,0.1500636635332452,357.3789403269247,5.108568111133023,5.1105935577128605,False,False
859ca73f-ba36-4670-9bfb-2072e252c595,participant_102,101,59725,domain4,domain6,0,domain3,0,False,217.4,0,1,272.83803885802627,mode_b,100.0,band_a,filt_a,10.0,0.150002285760294,335.1356147349412,5.073089598244271,5.072800101602834,False,False
859ca73f-ba36-4670-9bfb-2072e252c595,participant_103,102,66608,domain3,domain3,1,domain2,0,False,151.2,0,1,316.6087141726166,mode_b,100.0,band_a,filt_a,10.0,0.147477529688061,599.9999999999999,5.115451788843776,5.03673087611277,True,False
859ca73f-ba36-4670-9bfb-2072e252c595,participant_104,103,32585,domain2,domain2,1,domain3,0,False,104.6,0,0,292.7800889592618,mode_b,100.0,band_a,filt_a,10.0,0.1476786920639287,583.9309775843352,5.060798819673967,5.077091206064055,False,False
859ca73f-ba36-4670-9bfb-2072e252c595,participant_105,104,40538,domain7,domain7,1,domain4,0,False,235.3,0,1,283.32280507311225,mode_b,100.0,band_a,filt_a,10.0,0.1460507724221175,542.4127290653579,5.001110261160065,5.022870943043577,False,False
859ca73f-ba36-4670-9bfb-2072e252c595,participant_106,105,39045,domain7,domain7,1,domain5,0,False,2119.3,0,1,320.3441039659083,mode_b,100.0,band_a,filt_a,10.0,0.1458563524164219,497.12892904688135,4.959600602277567,4.966974973853824,False,False
