seg_id,s_mean,n_raters,pos_rate
0,-1.2214735472815943,24,0.0
1,-0.5387023904785548,13,0.07692307692307693
2,-0.44031413251999696,164,0.07926829268292683
3,-0.49108932639569,58,0.034482758620689655
4,0.1702386086266453,150,0.6
5,-0.29497810186687967,158,0.13924050632911392
6,-0.8415279502369591,8,0.0
7,-0.14108946721245408,157,0.2802547770700637
8,-0.6433550051505061,142,0.06338028169014084
9,-0.8539873188149778,19,0.0
10,-0.3879505843288588,159,0.1069182389937107
11,0.08613765576310486,177,0.4406779661016949
12,0.34020874614774327,148,0.7635135135135135
13,-0.05472021474295658,21,0.23809523809523808
14,-0.8450098496976904,13,0.0
15,-0.5869392618613143,161,0.055900621118012424
16,-0.22116026428095797,148,0.21621621621621623
17,-0.32862983799242046,175,0.17142857142857143
18,0.22577232182252285,54,0.5740740740740741
19,-1.1587829364600553,19,0.0
20,-0.6058535539306972,140,0.07142857142857142
21,0.07767126206738798,139,0.4172661870503597
22,0.18397412457625195,180,0.6388888888888888
23,-0.1837591481849478,19,0.15789473684210525
24,-0.5531521718597536,178,0.06741573033707865
25,-0.7326070650424282,163,0.06134969325153374
26,0.28464762788751946,41,0.6585365853658537
27,-0.31842654775156937,21,0.09523809523809523
28,-0.2941359131149197,21,0.09523809523809523
29,-0.5467932521344163,5,0.2
30,-1.0381320441821538,21,0.0
31,-0.9467744925012767,19,0.0
32,-0.178534512988787,177,0.20903954802259886
33,-0.5705595695082801,168,0.08928571428571429
34,-0.1521562388240012,164,0.27439024390243905
35,-0.15177998596389614,15,0.13333333333333333
36,-0.44476284492663787,151,0.13245033112582782
37,-0.9775060894035004,20,0.0
38,-0.8415343832693529,14,0.0
39,-0.5415682833115181,187,0.09090909090909091
40,-0.24001453312596482,163,0.1901840490797546
41,-0.16518278924534055,163,0.2331288343558282
42,-1.1599915600077222,25,0.0
43,-0.11981111069115809,189,0.2222222222222222
44,-0.11914821377986082,186,0.2903225806451613
45,-0.40427018750410165,163,0.09815950920245399
46,-0.9387967284858273,21,0.0
47,-0.512152416738372,162,0.10493827160493827
48,-0.3667470071445365,154,0.14285714285714285
49,-0.009444157837795024,150,0.38
50,-1.3040197159502105,12,0.0
51,-0.9292930435625065,14,0.0
52,-0.48894448980106653,152,0.09868421052631579
53,-0.6165134332177352,185,0.06486486486486487
54,-1.2486858184131278,17,0.0
55,-0.45428158679093705,176,0.10227272727272728
56,-0.49517482250943073,176,0.11363636363636363
57,-0.7997627203593826,179,0.05027932960893855
58,-1.3072894073139705,16,0.0
59,-0.9220283895123045,15,0.0
60,-0.7214207512339408,169,0.05325443786982249
61,-0.35710114904489676,179,0.16201117318435754
62,-0.22194363369469414,180,0.2388888888888889
63,-0.21406362440036483,172,0.23255813953488372
64,-0.56278795596881,19,0.10526315789473684
65,-0.01859308945442378,44,0.2727272727272727
66,-0.9783884209056011,14,0.0
67,-0.9237952278154486,158,0.0379746835443038
68,0.334563226525985,168,0.7380952380952381
69,-1.3903004230566907,15,0.0
70,-0.3404811255790443,183,0.17486338797814208
71,-0.8449027165386285,12,0.0
72,-1.3701980682787722,22,0.0
73,-0.34267175378787507,169,0.1301775147928994
74,-0.8756001542938988,17,0.0
75,-0.32058278023959735,156,0.17307692307692307
76,-0.6334906207437517,11,0.09090909090909091
77,-0.6414738455790334,156,0.05128205128205128
78,-0.2190258960243267,162,0.16666666666666666
79,-1.1313492544688675,21,0.0
80,0.06131668216657778,175,0.49142857142857144
81,-0.5654995469695507,175,0.08
