session_id,expertise,started_utc,finished_utc,n_questions,stop_reason,accuracy,mean_rt_ms,delta_auroc,n_questions_total,n_post_decision,extended_stop_reason,practice_setting,years_reading_eeg,eeg_volume_per_month,self_rated_confidence,color_vision,prior_test_taken,sex,country,race_ethnicity,auroc_spike,hw_spike,ell_spike,t_spike,auroc_sz,hw_sz,ell_sz,t_sz,auroc_lpd,hw_lpd,ell_lpd,t_lpd,auroc_gpd,hw_gpd,ell_gpd,t_gpd,auroc_lrda,hw_lrda,ell_lrda,t_lrda,auroc_grda,hw_grda,ell_grda,t_grda,auroc_iic,hw_iic,ell_iic,t_iic
875abf84-403e-42c9-830d-d745252f260c,Epileptologist,2026-07-06T08:14:48+00:00,2026-07-06T09:04:42+00:00,306,all_resolved,0.3856,4746.0,,500,194,bank_exhausted,Academic medical center,20–24,More than 100,5,Normal color vision,No,Female,South Korea,Asian,0.9099,0.0337,1.4333,-0.3562,0.886,0.0385,0.5759,0.1683,0.9036,0.0263,1.0338,-0.2706,0.9141,0.0159,1.6205,-0.0161,0.9036,0.0232,0.9717,-0.0765,0.9034,0.0229,0.9739,-0.1951,0.9095,0.0268,1.3563,0.1765
