seg_id,s_mean,n_raters,pos_rate
21122,-0.8443435468598685,15,0.0
21123,-0.841719251700359,12,0.0
21124,-0.8810137630417663,3,0.0
21125,-0.8443435468598685,15,0.0
21126,-0.8416921884671007,11,0.0
21127,-0.7157372134437184,15,0.06666666666666667
21131,-0.8443435468598685,15,0.0
21132,-0.8810137630417663,3,0.0
21134,-0.8437156666165044,14,0.0
21135,-0.8810137630417663,3,0.0
21136,-0.8810137630417663,3,0.0
21138,-0.8436866567851314,12,0.0
21140,-0.844359012269113,14,0.0
21141,-0.6778585716026223,13,0.15384615384615385
21142,-0.8436916318507918,13,0.0
21143,-0.8437156666165044,14,0.0
21144,-0.841719251700359,12,0.0
21145,-0.8456844057947289,18,0.0
21146,-0.8436866567851314,12,0.0
21148,-0.8864302279243077,19,0.0
21149,-0.8436916318507918,13,0.0
21150,-0.7047824038555677,22,0.045454545454545456
21153,-0.8443435468598685,15,0.0
21154,-0.8437156666165044,14,0.0
21155,-0.8470380237400933,22,0.0
21156,-0.6616942547913296,14,0.14285714285714285
21157,-0.7090685495225872,17,0.058823529411764705
21158,-0.8444420428986624,16,0.0
21160,-0.7109374918264338,16,0.0625
21162,-0.6168356288946232,22,0.36363636363636365
21163,-0.6660126216376178,12,0.16666666666666666
21165,-0.8437386720570734,15,0.0
21167,-0.6754819829067856,12,0.16666666666666666
21168,-0.6382715254335245,28,0.25
21169,-0.8470380237400933,22,0.0
21171,-0.8436866567851314,12,0.0
21172,-0.6046592676617851,21,0.47619047619047616
21173,-0.6001698389625714,21,0.47619047619047616
21174,-0.573612084893779,13,0.6923076923076923
21175,-0.7628040098308163,3,0.0
21176,-0.7628040098308163,3,0.0
21177,-0.7628040098308163,3,0.0
21178,-0.5698582049938178,19,0.631578947368421
21179,-0.7628040098308163,3,0.0
21180,-0.7628040098308163,3,0.0
21181,-0.5157415163952874,14,0.8571428571428571
21182,-0.7628040098308163,3,0.0
21183,-0.7628040098308163,3,0.0
21184,-0.7628040875689237,3,0.0
21185,-0.7628040875689237,3,0.0
21186,-0.7628040875689237,3,0.0
21187,-0.5456750678924636,20,0.75
21188,-0.7628040875689237,3,0.0
21189,-0.7628040875689237,3,0.0
21190,-0.6422379620903751,19,0.2631578947368421
21191,-0.582553696090878,25,0.64
