session_id,expertise,started_utc,finished_utc,n_questions,stop_reason,accuracy,mean_rt_ms,delta_auroc,n_questions_total,n_post_decision,extended_stop_reason,practice_setting,years_reading_eeg,eeg_volume_per_month,self_rated_confidence,color_vision,prior_test_taken,sex,country,race_ethnicity,auroc_spike,hw_spike,ell_spike,t_spike,auroc_sz,hw_sz,ell_sz,t_sz,auroc_lpd,hw_lpd,ell_lpd,t_lpd,auroc_gpd,hw_gpd,ell_gpd,t_gpd,auroc_lrda,hw_lrda,ell_lrda,t_lrda,auroc_grda,hw_grda,ell_grda,t_grda,auroc_iic,hw_iic,ell_iic,t_iic
7ebc2f8c-0e88-42d6-babd-a04a123645fa,Epileptologist,2026-07-08T12:44:44+00:00,2026-07-08T15:25:50+00:00,329,all_resolved,0.4924,15377.3,,500,171,bank_exhausted,Academic medical center,15–19,21–50,5,Normal color vision,No,Female,Canada,Hispanic or Latino/a/x,0.8886,0.0517,0.7731,-0.7441,0.8901,0.0339,0.6469,-0.0579,0.8821,0.0392,0.4982,-0.6487,0.9036,0.0256,1.0437,-0.1871,0.9115,0.0212,1.4712,-0.1717,0.9074,0.0258,1.2497,0.3086,0.9113,0.0202,1.4368,0.0939
