session_id,expertise,started_utc,finished_utc,n_questions,stop_reason,accuracy,mean_rt_ms,delta_auroc,n_questions_total,n_post_decision,extended_stop_reason,practice_setting,years_reading_eeg,eeg_volume_per_month,self_rated_confidence,color_vision,prior_test_taken,sex,country,race_ethnicity,auroc_spike,hw_spike,ell_spike,t_spike,auroc_sz,hw_sz,ell_sz,t_sz,auroc_lpd,hw_lpd,ell_lpd,t_lpd,auroc_gpd,hw_gpd,ell_gpd,t_gpd,auroc_lrda,hw_lrda,ell_lrda,t_lrda,auroc_grda,hw_grda,ell_grda,t_grda,auroc_iic,hw_iic,ell_iic,t_iic
29e405e6-1a5c-41dd-9b20-f0095bb23737,Neurologist,2026-06-30T11:53:13+00:00,2026-06-30T12:51:04+00:00,175,all_resolved,0.2343,8026.8,,500,325,bank_exhausted,Academic medical center,10–14,51–100,6,Red–green deficiency,No,Male,United Kingdom,White,0.6886,0.1426,-1.0574,0.5946,0.9081,0.0298,1.377,0.1299,0.9086,0.0272,1.3406,0.3887,0.9062,0.0307,1.1965,0.0241,0.9097,0.0262,1.3676,0.0199,0.9139,0.0165,1.6184,-0.3134,0.9092,0.0292,1.3454,0.2994
