task,seg_id,s_mean,s_sd,n_raters,pos_rate
spike,16101,-1.0315506834572727,0.7328513274203196,12,0.0
spike,16102,0.1354210315702502,0.2148028060807588,8,0.5
spike,16103,-0.2424004081126778,0.2322552279777706,8,0.25
spike,16104,0.9587952392619684,0.3743053783810152,8,0.875
spike,16105,0.6478221147421972,0.2810746642332625,8,0.75
spike,16106,-1.062861295560987,0.7216099650226965,18,0.0
spike,16107,-1.0245492714352415,0.7313339788982398,12,0.0
spike,16108,0.6478221147421972,0.2810746642332625,8,0.75
spike,16109,0.9587952392619684,0.3743053783810152,8,0.875
spike,16110,0.1611470259548269,0.2155765112781837,8,0.5
spike,16111,-0.2424004081126778,0.2322552279777706,8,0.25
spike,16112,0.1422168932243633,0.2149841897488571,8,0.5
spike,16113,0.1422168932243633,0.2149841897488571,8,0.5
spike,16114,1.832812665597862,0.73051171229734,8,1.0
spike,16115,0.9587952392619684,0.3743053783810152,8,0.875
spike,16116,-0.2651353603709216,0.2351801937719318,8,0.25
spike,16117,0.1678197909443902,0.1427046229739517,12,0.5
spike,16118,0.6478221147421972,0.2810746642332625,8,0.75
spike,16119,0.739201789732265,0.3054615159034632,8,0.875
spike,16120,1.832812665597862,0.73051171229734,8,1.0
spike,16121,1.832812665597862,0.73051171229734,8,1.0
spike,16122,1.832812665597862,0.73051171229734,8,1.0
spike,16123,0.508418036536968,0.2516845730000281,8,0.75
spike,16124,0.2216662310621513,0.2028926249951476,9,0.5555555555555556
spike,16125,-0.4317522214411972,0.2219643971802726,12,0.0833333333333333
spike,16126,-0.1241711578343013,0.1584810998718895,12,0.25
spike,16127,-0.273512370278744,0.1519224418155696,18,0.1111111111111111
spike,16128,-1.0381671619896675,0.7323903415720713,15,0.0
spike,16129,-0.1131056753040371,0.1570272554251067,12,0.25
spike,16130,0.5664823094882002,0.2629610718015466,8,0.75
spike,16131,0.6478221147421972,0.2810746642332625,8,0.75
spike,16132,-1.0315506834572727,0.7328513274203196,12,0.0
spike,16133,-1.0245492714352415,0.7313339788982398,12,0.0
spike,16134,0.2419325162621574,0.1438416414888061,12,0.5
spike,16135,0.1858477959375404,0.1432455695440654,12,0.5
spike,16136,1.7458150720486476,0.6480748500286103,18,1.0
spike,16137,0.7848914926975643,0.1778666288241248,18,0.8333333333333334
spike,16138,0.1483372877941209,0.2151612601313465,8,0.5
spike,16139,-0.0466082325202526,0.2162975961932376,8,0.375
spike,16140,-0.0466082325202526,0.2162975961932376,8,0.375
spike,16141,0.1611470259548269,0.2155765112781837,8,0.5
spike,16142,-1.0315506834572727,0.7328513274203196,12,0.0
spike,16143,0.1329106243778142,0.214740647481663,8,0.5
spike,16144,1.832812665597862,0.73051171229734,8,1.0
spike,16145,0.1422168932243633,0.2149841897488571,8,0.5
spike,16146,0.2300078700742434,0.1435257738550454,12,0.5
spike,16147,-1.0315506834572727,0.7328513274203196,12,0.0
spike,16148,-1.0381671619896675,0.7323903415720713,15,0.0
spike,16149,0.1611470259548269,0.2155765112781837,8,0.5
spike,16150,-1.0245492714352415,0.7313339788982398,12,0.0
spike,16151,0.9074065091228992,0.2310594209088067,15,0.9333333333333332
spike,16152,1.7458150720486476,0.6480748500286103,18,1.0
spike,16153,-1.0381671619896675,0.7323903415720713,15,0.0
spike,16154,0.5018922899620227,0.2505394969822551,8,0.75
spike,16155,-0.2651353603709216,0.2351801937719318,8,0.25
spike,16156,-1.0245492714352415,0.7313339788982398,12,0.0
spike,16157,-1.0381671619896675,0.7323903415720713,15,0.0
spike,16158,-1.0381671619896675,0.7323903415720713,15,0.0
spike,16159,-0.2226736599999063,0.1750044287953439,12,0.0833333333333333
spike,16160,0.508418036536968,0.2516845730000281,8,0.75
spike,16161,0.3483095935616803,0.2288219917501953,8,0.625
spike,16162,0.9587952392619684,0.3743053783810152,8,0.875
spike,16163,0.9587952392619684,0.3743053783810152,8,0.875
spike,16164,1.832812665597862,0.73051171229734,8,1.0
spike,16165,0.9587952392619684,0.3743053783810152,8,0.875
spike,16166,-1.0245492714352415,0.7313339788982398,12,0.0
spike,16167,1.832812665597862,0.73051171229734,8,1.0
spike,16168,0.7004972715629814,0.2947970904809011,8,0.875
spike,16169,0.3527985442697289,0.2293053797768884,8,0.625
spike,16170,0.6478221147421972,0.2810746642332625,8,0.75
spike,16171,0.335872484810012,0.2275127787028267,8,0.625
spike,16172,0.1311759287585533,0.1428735088627236,12,0.5
spike,16173,0.1611470259548269,0.2155765112781837,8,0.5
spike,16174,1.832812665597862,0.73051171229734,8,1.0
spike,16175,0.1329106243778142,0.214740647481663,8,0.5
spike,16176,-1.2700310709305642,0.7665988714931141,8,0.0
spike,16177,-0.1226229199229562,0.158285817123759,12,0.25
spike,16178,0.9587952392619684,0.3743053783810152,8,0.875
spike,16179,1.832812665597862,0.73051171229734,8,1.0
spike,16180,0.9587952392619684,0.3743053783810152,8,0.875
spike,16181,0.9587952392619684,0.3743053783810152,8,0.875
spike,16182,0.6478221147421972,0.2810746642332625,8,0.75
spike,16183,0.6478221147421972,0.2810746642332625,8,0.75
spike,16184,0.6478221147421972,0.2810746642332625,8,0.75
spike,16185,0.9587952392619684,0.3743053783810152,8,0.875
spike,16186,0.9587952392619684,0.3743053783810152,8,0.875
spike,16187,0.9587952392619684,0.3743053783810152,8,0.875
spike,16188,0.9587952392619684,0.3743053783810152,8,0.875
spike,16189,0.9587952392619684,0.3743053783810152,8,0.875
spike,16190,0.9587952392619684,0.3743053783810152,8,0.875
spike,16191,1.832812665597862,0.73051171229734,8,1.0
spike,16192,0.6478221147421972,0.2810746642332625,8,0.75
spike,16193,0.1343745726218689,0.2147776694577918,8,0.5
spike,16194,-1.0245492714352415,0.7313339788982398,12,0.0
spike,16195,0.3043665259090969,0.2244726758511504,8,0.625
spike,16196,1.832812665597862,0.73051171229734,8,1.0
spike,16197,1.832812665597862,0.73051171229734,8,1.0
spike,16198,0.9587952392619684,0.3743053783810152,8,0.875
spike,16199,1.832812665597862,0.73051171229734,8,1.0
spike,16200,0.9587952392619684,0.3743053783810152,8,0.875
spike,16201,0.9587952392619684,0.3743053783810152,8,0.875
spike,16202,0.9587952392619684,0.3743053783810152,8,0.875
spike,16203,-1.0245492714352415,0.7313339788982398,12,0.0
spike,16204,0.6478221147421972,0.2810746642332625,8,0.75
spike,16205,0.6478221147421972,0.2810746642332625,8,0.75
spike,16206,-1.0245492714352415,0.7313339788982398,12,0.0
spike,16207,0.3235349017024759,0.1474173069383869,12,0.5833333333333334
spike,16208,-0.2423596493629603,0.2322520767795742,8,0.25
spike,16209,0.9587952392619684,0.3743053783810152,8,0.875
spike,16210,1.832812665597862,0.73051171229734,8,1.0
spike,16211,1.832812665597862,0.73051171229734,8,1.0
spike,16212,0.6478221147421972,0.2810746642332625,8,0.75
spike,16213,0.9587952392619684,0.3743053783810152,8,0.875
spike,16214,1.832812665597862,0.73051171229734,8,1.0
spike,16215,1.0218995740469794,0.3956601262376904,8,0.875
spike,16216,1.832812665597862,0.73051171229734,8,1.0
spike,16217,0.6787443653551106,0.2724038741203841,9,0.7777777777777778
spike,16218,-1.0381671619896675,0.7323903415720713,15,0.0
spike,16219,1.832812665597862,0.73051171229734,8,1.0
spike,16220,1.832812665597862,0.73051171229734,8,1.0
spike,16221,0.9587952392619684,0.3743053783810152,8,0.875
spike,16222,-1.0245492714352415,0.7313339788982398,12,0.0
spike,16223,-1.0245492714352415,0.7313339788982398,12,0.0
spike,16224,-1.0381671619896675,0.7323903415720713,15,0.0
spike,16225,-0.0484837595917376,0.2163753201389782,8,0.375
spike,16226,1.832812665597862,0.73051171229734,8,1.0
spike,16227,1.0218995740469794,0.3956601262376904,8,0.875
spike,16228,-1.0381671619896675,0.7323903415720713,15,0.0
spike,16229,0.2123601804478746,0.1431465510139032,12,0.5
spike,16230,0.447682805578785,0.1463912715431665,15,0.7333333333333333
spike,16231,0.3262884869690728,0.1475883652651198,12,0.6666666666666666
spike,16232,0.4277206774018959,0.1592617960330547,12,0.75
spike,16233,-0.0727766358866363,0.1335781809548574,15,0.2666666666666666
spike,16234,0.0689667225823565,0.1263625985639347,15,0.4
spike,16235,0.4900667256169639,0.1360107819788911,18,0.6666666666666666
spike,16236,0.0055528880189384,0.1284180149659984,15,0.3333333333333333
spike,16237,-0.0381518530020181,0.1491966126696645,12,0.25
spike,16238,-0.0466082325202526,0.2162975961932376,8,0.375
spike,16239,-1.0245492714352415,0.7313339788982398,12,0.0
spike,16240,-0.0466082325202526,0.2162975961932376,8,0.375
spike,16241,-1.062861295560987,0.7216099650226965,18,0.0
spike,16242,-1.0315506834572727,0.7328513274203196,12,0.0
spike,16243,-0.2689303169454474,0.16213080801573,15,0.0666666666666666
spike,16244,-1.0315506834572727,0.7328513274203196,12,0.0
spike,16245,-1.0245492714352415,0.7313339788982398,12,0.0
spike,16246,0.1611470259548269,0.2155765112781837,8,0.5
spike,16247,-1.0315506834572727,0.7328513274203196,12,0.0
spike,16248,1.0204409706231814,0.2872153838619908,12,0.9166666666666666
spike,16249,0.1586879940344406,0.1167630643519917,18,0.4444444444444444
spike,16250,0.2447351507062255,0.1293542789150339,15,0.5333333333333333
spike,16251,-0.019916331885796,0.120849979203964,18,0.2777777777777778
spike,16252,0.335872484810012,0.2275127787028267,8,0.625
spike,16253,0.335872484810012,0.2275127787028267,8,0.625
spike,16254,0.5018922899620227,0.2505394969822551,8,0.75
spike,16255,-1.0245492714352415,0.7313339788982398,12,0.0
spike,16256,0.3033329783009422,0.1214140714783267,18,0.5555555555555556
spike,16257,-1.0245492714352415,0.7313339788982398,12,0.0
spike,16258,-1.0245492714352415,0.7313339788982398,12,0.0
spike,16259,-1.0315506834572727,0.7328513274203196,12,0.0
spike,16260,0.2985826424814298,0.223967297308793,8,0.625
spike,16261,-0.015880224170843,0.2151825089842347,8,0.375
spike,16262,0.3235349017024759,0.1474173069383869,12,0.5833333333333334
spike,16263,0.5541688125362426,0.1746194989555539,12,0.75
spike,16264,1.832812665597862,0.73051171229734,8,1.0
spike,16265,1.832812665597862,0.73051171229734,8,1.0
spike,16266,1.832812665597862,0.73051171229734,8,1.0
spike,16267,-0.3082845466211947,0.1592517313861115,18,0.1111111111111111
spike,16268,0.1343745726218689,0.2147776694577918,8,0.5
spike,16269,0.9587952392619684,0.3743053783810152,8,0.875
spike,16270,-0.5569715369796769,0.2973131441415175,8,0.125
spike,16271,1.832812665597862,0.73051171229734,8,1.0
spike,16272,-1.0245492714352415,0.7313339788982398,12,0.0
spike,16273,-0.4317522214411972,0.2219643971802726,12,0.0833333333333333
spike,16274,0.1053731588498258,0.1427190165965899,12,0.4166666666666667
spike,16275,0.2122173211292967,0.1440036845783476,12,0.4166666666666667
spike,16276,-1.0381671619896675,0.7323903415720713,15,0.0
spike,16277,-1.0315506834572727,0.7328513274203196,12,0.0
spike,16278,0.1343745726218689,0.2147776694577918,8,0.5
spike,16279,-1.0381671619896675,0.7323903415720713,15,0.0
spike,16280,-0.2910834671963809,0.1670338818765996,15,0.1333333333333333
spike,16281,0.2024225803855725,0.1429852139676797,12,0.5833333333333334
spike,16282,-1.0245492714352415,0.7313339788982398,12,0.0
spike,16283,-0.2262059633112705,0.1537200757481964,15,0.1333333333333333
spike,16284,1.0204409706231814,0.2872153838619908,12,0.9166666666666666
spike,16285,0.5642197390881155,0.161710194526731,15,0.7333333333333333
spike,16286,0.3428960557171558,0.1359514050566946,15,0.6
spike,16287,0.6760285743090693,0.1593565226209087,18,0.7777777777777778
spike,16288,0.4380132615356242,0.1568269023168307,12,0.6666666666666666
spike,16289,0.0364907253459736,0.1182422324339173,18,0.2777777777777778
spike,16290,-0.4317522214411972,0.2219643971802726,12,0.0833333333333333
spike,16291,1.832812665597862,0.73051171229734,8,1.0
spike,16292,1.0218995740469794,0.3956601262376904,8,0.875
spike,16293,-0.015880224170843,0.2151825089842347,8,0.375
spike,16294,-0.4081293293209451,0.2263730355735616,12,0.0833333333333333
spike,16295,0.6478221147421972,0.2810746642332625,8,0.75
spike,16296,0.9587952392619684,0.3743053783810152,8,0.875
spike,16297,0.6478221147421972,0.2810746642332625,8,0.75
spike,16298,-1.0245492714352415,0.7313339788982398,12,0.0
spike,16299,-1.0315506834572727,0.7328513274203196,12,0.0
spike,16300,-0.2651353603709216,0.2351801937719318,8,0.25
spike,16301,1.832812665597862,0.73051171229734,8,1.0
spike,16302,1.832812665597862,0.73051171229734,8,1.0
spike,16303,0.6478221147421972,0.2810746642332625,8,0.75
spike,16304,1.0218995740469794,0.3956601262376904,8,0.875
spike,16305,-1.0245492714352415,0.7313339788982398,12,0.0
spike,16306,-1.062861295560987,0.7216099650226965,18,0.0
spike,16307,-1.0315506834572727,0.7328513274203196,12,0.0
spike,16308,-0.1296899367000213,0.1393415065323435,15,0.2
spike,16309,-0.0230824659488066,0.121029268371536,18,0.2777777777777778
spike,16310,-0.1296899367000213,0.1393415065323435,15,0.2
spike,16311,-0.1994765672823056,0.1490877878329342,15,0.1333333333333333
spike,16312,-0.4643449884009981,0.2041405955036858,18,0.0555555555555555
spike,16313,-0.2570505179464474,0.1823919726301373,12,0.0833333333333333
spike,16314,-0.343663197088623,0.1676435312865142,18,0.1111111111111111
spike,16315,1.832812665597862,0.73051171229734,8,1.0
spike,16316,1.832812665597862,0.73051171229734,8,1.0
spike,16317,-1.0245492714352415,0.7313339788982398,12,0.0
spike,16318,1.832812665597862,0.73051171229734,8,1.0
spike,16319,1.832812665597862,0.73051171229734,8,1.0
spike,16320,1.832812665597862,0.73051171229734,8,1.0
spike,16321,1.832812665597862,0.73051171229734,8,1.0
spike,16322,-0.0398576416097596,0.1493566805166284,12,0.25
spike,16323,-1.0315506834572727,0.7328513274203196,12,0.0
spike,16324,-0.0315811394517551,0.1487088038601968,12,0.3333333333333333
spike,16325,-0.1898989738534621,0.1668167789630786,12,0.1666666666666666
spike,16326,0.0060829906738145,0.1471709045134885,12,0.3333333333333333
spike,16327,-0.2563229030744205,0.144714826653299,19,0.1578947368421052
spike,16328,0.87201903649476,0.2559180900356327,12,0.9166666666666666
spike,16329,-0.2164381477441717,0.2292071991635417,8,0.25
spike,16330,0.2985826424814298,0.223967297308793,8,0.625
spike,16331,0.1558806479323748,0.2153982701283036,8,0.5
spike,16332,0.9587952392619684,0.3743053783810152,8,0.875
spike,16333,0.482586545553115,0.2472248961571212,8,0.75
spike,16334,0.9587952392619684,0.3743053783810152,8,0.875
spike,16335,0.9587952392619684,0.3743053783810152,8,0.875
spike,16336,0.6478221147421972,0.2810746642332625,8,0.75
spike,16337,0.6478221147421972,0.2810746642332625,8,0.75
spike,16338,-0.0367850995551655,0.1491169088489143,12,0.25
spike,16339,1.832812665597862,0.73051171229734,8,1.0
spike,16340,0.6478221147421972,0.2810746642332625,8,0.75
spike,16341,0.4652311227103083,0.133576058617293,18,0.6666666666666666
spike,16342,1.054753286415868,0.2997319311078127,12,0.9166666666666666
spike,16343,1.832812665597862,0.73051171229734,8,1.0
spike,16344,0.2123601804478746,0.1431465510139032,12,0.5
spike,16345,0.8162331558455244,0.1840097561288636,18,0.8888888888888888
spike,16346,-1.0245492714352415,0.7313339788982398,12,0.0
spike,16347,-1.0315506834572727,0.7328513274203196,12,0.0
spike,16348,0.1422168932243633,0.2149841897488571,8,0.5
spike,16349,-0.2334960618163876,0.2311785721555753,8,0.25
spike,16350,-0.2365388335204544,0.1779398003930094,12,0.1666666666666666
spike,16351,0.6033132595506083,0.1819749009421641,12,0.75
spike,16352,-1.0315506834572727,0.7328513274203196,12,0.0
spike,16353,-0.0315109410378503,0.1304714147378141,15,0.2666666666666666
spike,16354,0.2764211928318011,0.1200661240022465,18,0.5555555555555556
spike,16355,-1.0245492714352415,0.7313339788982398,12,0.0
spike,16356,-1.0381671619896675,0.7323903415720713,15,0.0
spike,16357,-1.062861295560987,0.7216099650226965,18,0.0
spike,16358,-0.4231749759175232,0.2190868584462603,12,0.0833333333333333
spike,16359,-1.0245492714352415,0.7313339788982398,12,0.0
spike,16360,1.832812665597862,0.73051171229734,8,1.0
spike,16361,1.832812665597862,0.73051171229734,8,1.0
spike,16362,1.832812665597862,0.73051171229734,8,1.0
spike,16363,1.832812665597862,0.73051171229734,8,1.0
spike,16364,1.832812665597862,0.73051171229734,8,1.0
spike,16365,1.0218995740469794,0.3956601262376904,8,0.875
spike,16366,-0.4954479566980692,0.2799416604046992,8,0.125
spike,16367,-1.0315506834572727,0.7328513274203196,12,0.0
spike,16368,-1.0245492714352415,0.7313339788982398,12,0.0
spike,16369,-1.0315506834572727,0.7328513274203196,12,0.0
spike,16370,-1.0245492714352415,0.7313339788982398,12,0.0
spike,16371,-0.2334960618163876,0.2311785721555753,8,0.25
spike,16372,0.3364964716598161,0.2275711095453915,8,0.625
spike,16373,0.1329106243778142,0.214740647481663,8,0.5
spike,16374,-0.4081293293209451,0.2263730355735616,12,0.0833333333333333
spike,16375,-0.0264784815534564,0.1301580897689522,15,0.2666666666666666
spike,16376,-0.1898989738534621,0.1668167789630786,12,0.1666666666666666
spike,16377,0.853404755788685,0.2174541358732526,15,0.8666666666666667
spike,16378,0.6251054144902426,0.1520247023530569,18,0.7777777777777778
spike,16379,0.1508114252863879,0.2152358221909888,8,0.5
spike,16380,-0.2651353603709216,0.2351801937719318,8,0.25
spike,16381,1.832812665597862,0.73051171229734,8,1.0
spike,16382,0.6423507256857641,0.1544715886182126,18,0.8333333333333334
spike,16383,0.3955220857841389,0.127498568160289,18,0.6111111111111112
spike,16384,-1.062861295560987,0.7216099650226965,18,0.0
spike,16385,-1.062861295560987,0.7216099650226965,18,0.0
spike,16386,1.832812665597862,0.73051171229734,8,1.0
spike,16387,1.832812665597862,0.73051171229734,8,1.0
spike,16388,-0.0675495644880327,0.1241128785088433,18,0.2777777777777778
spike,16389,-0.2814419549710905,0.1535516733588114,18,0.1111111111111111
spike,16390,-0.1373508905949779,0.130857347082065,18,0.2222222222222222
spike,16391,0.3510017207410127,0.1491781491424739,12,0.6666666666666666
spike,16392,0.13120410200383,0.11663376306607,18,0.3888888888888889
spike,16393,-0.0401401620349905,0.1493893946851825,12,0.25
spike,16394,0.9587952392619684,0.3743053783810152,8,0.875
spike,16395,0.9587952392619684,0.3743053783810152,8,0.875
spike,16396,0.1422168932243633,0.2149841897488571,8,0.5
spike,16397,0.9587952392619684,0.3743053783810152,8,0.875
spike,16398,0.6478221147421972,0.2810746642332625,8,0.75
spike,16399,0.6478221147421972,0.2810746642332625,8,0.75
spike,16400,-1.0315506834572727,0.7328513274203196,12,0.0
spike,16401,1.711374269890496,0.6742200612023744,12,1.0
spike,16402,0.1857930924877603,0.1427970256435909,12,0.5
spike,16403,-0.0528108462342825,0.1504740728893189,12,0.25
spike,16404,0.1170141406329873,0.214400220957056,8,0.5
spike,16405,0.1611470259548269,0.2155765112781837,8,0.5
spike,16406,1.832812665597862,0.73051171229734,8,1.0
spike,16407,1.832812665597862,0.73051171229734,8,1.0
spike,16408,1.832812665597862,0.73051171229734,8,1.0
spike,16409,1.832812665597862,0.73051171229734,8,1.0
spike,16410,0.6478221147421972,0.2810746642332625,8,0.75
spike,16411,0.3527985442697289,0.2293053797768884,8,0.625
spike,16412,0.6478221147421972,0.2810746642332625,8,0.75
spike,16413,1.832812665597862,0.73051171229734,8,1.0
spike,16414,0.6478221147421972,0.2810746642332625,8,0.75
spike,16415,-0.2651353603709216,0.2351801937719318,8,0.25
spike,16416,1.7458150720486476,0.6480748500286103,18,1.0
spike,16417,0.853404755788685,0.2174541358732526,15,0.8666666666666667
spike,16418,1.7458150720486476,0.6480748500286103,18,1.0
spike,16419,1.5282730508614366,0.7336259262315558,12,1.0
spike,16420,0.9117556601004412,0.2320463392325012,15,0.8666666666666667
spike,16421,1.107276854704032,0.2886043933598221,15,0.9333333333333332
spike,16422,0.576726076947063,0.1778705576768503,12,0.75
spike,16423,1.7458150720486476,0.6480748500286103,18,1.0
spike,16424,0.9302358196856764,0.2095604436234626,18,0.8888888888888888
spike,16425,0.9587952392619684,0.3743053783810152,8,0.875
spike,16426,0.713059902786539,0.2982433635971683,8,0.875
spike,16427,0.0240378220815555,0.1103285099788322,23,0.3478260869565217
spike,16428,1.832812665597862,0.73051171229734,8,1.0
spike,16429,1.832812665597862,0.73051171229734,8,1.0
spike,16430,1.832812665597862,0.73051171229734,8,1.0
spike,16431,1.832812665597862,0.73051171229734,8,1.0
spike,16432,1.0218995740469794,0.3956601262376904,8,0.875
spike,16433,1.832812665597862,0.73051171229734,8,1.0
spike,16434,0.9587952392619684,0.3743053783810152,8,0.875
spike,16435,1.832812665597862,0.73051171229734,8,1.0
spike,16436,0.5253486821783794,0.2547799165512805,8,0.75
spike,16437,0.6478221147421972,0.2810746642332625,8,0.75
spike,16438,1.832812665597862,0.73051171229734,8,1.0
spike,16439,1.832812665597862,0.73051171229734,8,1.0
spike,16440,1.832812665597862,0.73051171229734,8,1.0
spike,16441,1.832812665597862,0.73051171229734,8,1.0
spike,16442,1.832812665597862,0.73051171229734,8,1.0
spike,16443,1.832812665597862,0.73051171229734,8,1.0
spike,16444,1.832812665597862,0.73051171229734,8,1.0
spike,16445,1.832812665597862,0.73051171229734,8,1.0
spike,16446,1.832812665597862,0.73051171229734,8,1.0
spike,16447,1.832812665597862,0.73051171229734,8,1.0
spike,16448,0.3364964716598161,0.2275711095453915,8,0.625
spike,16449,0.9587952392619684,0.3743053783810152,8,0.875
spike,16450,1.832812665597862,0.73051171229734,8,1.0
spike,16451,-0.0466082325202526,0.2162975961932376,8,0.375
spike,16452,0.5253486821783794,0.2547799165512805,8,0.75
spike,16453,-1.0315506834572727,0.7328513274203196,12,0.0
spike,16454,-1.0245492714352415,0.7313339788982398,12,0.0
spike,16455,-1.0315506834572727,0.7328513274203196,12,0.0
spike,16456,-1.0315506834572727,0.7328513274203196,12,0.0
spike,16457,-0.0800572346131714,0.2179106364783108,8,0.375
spike,16458,0.6478221147421972,0.2810746642332625,8,0.75
spike,16459,0.1422168932243633,0.2149841897488571,8,0.5
spike,16460,0.6478221147421972,0.2810746642332625,8,0.75
spike,16461,0.9587952392619684,0.3743053783810152,8,0.875
spike,16462,0.9587952392619684,0.3743053783810152,8,0.875
spike,16463,0.6478221147421972,0.2810746642332625,8,0.75
spike,16464,0.3403741332919626,0.1147226859829206,23,0.5652173913043478
spike,16465,0.5253486821783794,0.2547799165512805,8,0.75
spike,16466,1.832812665597862,0.73051171229734,8,1.0
spike,16467,1.832812665597862,0.73051171229734,8,1.0
spike,16468,1.832812665597862,0.73051171229734,8,1.0
spike,16469,1.832812665597862,0.73051171229734,8,1.0
spike,16470,-1.0245492714352415,0.7313339788982398,12,0.0
spike,16471,0.335872484810012,0.2275127787028267,8,0.625
spike,16472,-1.0315506834572727,0.7328513274203196,12,0.0
spike,16473,-0.4465266466438263,0.2679235496689958,8,0.125
spike,16474,-1.0245492714352415,0.7313339788982398,12,0.0
spike,16475,-0.4093972788993456,0.2003482419396334,15,0.0666666666666666
spike,16476,0.9587952392619684,0.3743053783810152,8,0.875
spike,16477,1.832812665597862,0.73051171229734,8,1.0
spike,16478,0.6478221147421972,0.2810746642332625,8,0.75
spike,16479,-0.0220313303471191,0.2153764648085309,8,0.375
spike,16480,1.081271488429283,0.2519997338608759,18,0.9444444444444444
spike,16481,1.081271488429283,0.2519997338608759,18,0.9444444444444444
spike,16482,0.6120215889767526,0.169099687155402,15,0.7333333333333333
spike,16483,1.7458150720486476,0.6480748500286103,18,1.0
spike,16484,0.4588768725082176,0.1477407289014587,15,0.6666666666666666
spike,16485,0.6977605926089955,0.1840897236064551,15,0.8
spike,16486,0.6809061433551536,0.1972640973468887,12,0.8333333333333334
spike,16487,0.6120215889767526,0.169099687155402,15,0.7333333333333333
spike,16488,0.0889980351044043,0.1260805212683931,15,0.3333333333333333
spike,16489,0.3654446363689792,0.153295801943189,12,0.5833333333333334
spike,16490,0.3448411439056955,0.1238996460041699,18,0.5555555555555556
spike,16491,-0.2100993906719422,0.1699346485282822,12,0.1666666666666666
spike,16492,-0.0315811394517551,0.1487088038601968,12,0.3333333333333333
spike,16493,-1.0381671619896675,0.7323903415720713,15,0.0
spike,16494,0.4914101756784519,0.1517040796700758,15,0.6666666666666666
spike,16495,-1.0381671619896675,0.7323903415720713,15,0.0
spike,16496,0.5940134228157001,0.1805140181236908,12,0.75
spike,16497,-1.0315506834572727,0.7328513274203196,12,0.0
spike,16498,-1.0315506834572727,0.7328513274203196,12,0.0
spike,16499,-1.0245492714352415,0.7313339788982398,12,0.0
spike,16500,-1.0381671619896675,0.7323903415720713,15,0.0
spike,16501,-0.3917638444085308,0.2096024864062462,12,0.0833333333333333
spike,16502,-0.0484837595917376,0.2163753201389782,8,0.375
spike,16503,0.6478221147421972,0.2810746642332625,8,0.75
spike,16504,0.6478221147421972,0.2810746642332625,8,0.75
spike,16505,0.1265710746586223,0.1429308228599302,12,0.4166666666666667
spike,16506,-1.0315506834572727,0.7328513274203196,12,0.0
spike,16507,-1.0315506834572727,0.7328513274203196,12,0.0
spike,16508,-1.0381671619896675,0.7323903415720713,15,0.0
spike,16509,1.7458150720486476,0.6480748500286103,18,1.0
spike,16510,1.107276854704032,0.2886043933598221,15,0.9333333333333332
spike,16511,0.609359086840275,0.1686856117980232,15,0.7333333333333333
spike,16512,1.0204409706231814,0.2872153838619908,12,0.9166666666666666
spike,16513,1.7458150720486476,0.6480748500286103,18,1.0
spike,16514,0.8620915148371459,0.2521253161463945,12,0.9166666666666666
spike,16515,1.7458150720486476,0.6480748500286103,18,1.0
spike,16516,0.508418036536968,0.2516845730000281,8,0.75
spike,16517,0.9587952392619684,0.3743053783810152,8,0.875
spike,16518,0.2985826424814298,0.223967297308793,8,0.625
spike,16519,0.3527985442697289,0.2293053797768884,8,0.625
spike,16520,0.7670732791343184,0.313533712781036,8,0.875
spike,16521,-1.0245492714352415,0.7313339788982398,12,0.0
spike,16522,-1.0315506834572727,0.7328513274203196,12,0.0
spike,16523,-0.3273613047507445,0.1637688497798592,18,0.1111111111111111
spike,16524,-0.4317522214411972,0.2219643971802726,12,0.0833333333333333
spike,16525,0.9587952392619684,0.3743053783810152,8,0.875
spike,16526,0.6478221147421972,0.2810746642332625,8,0.75
spike,16527,1.832812665597862,0.73051171229734,8,1.0
spike,16528,1.832812665597862,0.73051171229734,8,1.0
spike,16529,1.832812665597862,0.73051171229734,8,1.0
spike,16530,1.832812665597862,0.73051171229734,8,1.0
spike,16531,1.832812665597862,0.73051171229734,8,1.0
spike,16532,1.832812665597862,0.73051171229734,8,1.0
spike,16533,1.832812665597862,0.73051171229734,8,1.0
spike,16534,1.832812665597862,0.73051171229734,8,1.0
spike,16535,-1.0315506834572727,0.7328513274203196,12,0.0
spike,16536,-1.0245492714352415,0.7313339788982398,12,0.0
spike,16537,-0.4081293293209451,0.2263730355735616,12,0.0833333333333333
spike,16538,-1.0381671619896675,0.7323903415720713,15,0.0
spike,16539,-1.0245492714352415,0.7313339788982398,12,0.0
spike,16540,-1.0315506834572727,0.7328513274203196,12,0.0
spike,16541,-1.0315506834572727,0.7328513274203196,12,0.0
spike,16542,1.832812665597862,0.73051171229734,8,1.0
spike,16543,1.832812665597862,0.73051171229734,8,1.0
spike,16544,1.832812665597862,0.73051171229734,8,1.0
spike,16545,1.832812665597862,0.73051171229734,8,1.0
spike,16546,1.832812665597862,0.73051171229734,8,1.0
spike,16547,1.832812665597862,0.73051171229734,8,1.0
spike,16548,1.832812665597862,0.73051171229734,8,1.0
spike,16549,1.832812665597862,0.73051171229734,8,1.0
spike,16550,1.832812665597862,0.73051171229734,8,1.0
spike,16551,1.832812665597862,0.73051171229734,8,1.0
spike,16552,1.0218995740469794,0.3956601262376904,8,0.875
spike,16553,0.335872484810012,0.2275127787028267,8,0.625
