session_id,expertise,started_utc,finished_utc,n_questions,stop_reason,accuracy,mean_rt_ms,delta_auroc,n_questions_total,n_post_decision,extended_stop_reason,practice_setting,years_reading_eeg,eeg_volume_per_month,self_rated_confidence,color_vision,prior_test_taken,sex,country,race_ethnicity,auroc_spike,hw_spike,ell_spike,t_spike,auroc_sz,hw_sz,ell_sz,t_sz,auroc_lpd,hw_lpd,ell_lpd,t_lpd,auroc_gpd,hw_gpd,ell_gpd,t_gpd,auroc_lrda,hw_lrda,ell_lrda,t_lrda,auroc_grda,hw_grda,ell_grda,t_grda,auroc_iic,hw_iic,ell_iic,t_iic
8103c85b-e261-4e04-bf34-c08efe8121cc,Other,2026-06-28T04:38:20+00:00,2026-06-28T04:46:38+00:00,146,all_resolved,0.3699,1423.7,,500,354,bank_exhausted,Community hospital,5–9,Fewer than 5,2,Normal color vision,No,Female,South Korea,Hispanic or Latino/a/x,0.6239,0.1101,-1.5712,-0.092,0.5856,0.0766,-1.9911,0.362,0.6106,0.0955,-1.7095,0.3904,0.5878,0.0832,-1.9738,0.0457,0.6863,0.1303,-1.0634,-0.0719,0.6823,0.1384,-1.096,0.4286,0.7323,0.1305,-0.7301,0.7813
