task,seg_id,s_mean,s_sd
sz,86656,-0.9636535048,0.8440750837
sz,86657,-0.8837153316,0.9318896532
sz,86658,0.4322373867,0.4141897261
sz,86659,1.385970116,0.1609830707
sz,86660,0.8555358052,0.3146792054
sz,86661,0.9935933948,0.2443380952
sz,86662,1.048253059,0.2366850823
sz,86663,0.06719502807,0.6125252843
sz,86664,-0.5700395107,0.8165500164
sz,86665,0.25536865,0.4933865964
sz,86666,-0.6343551278,0.9006291628
sz,86667,-0.3536835909,0.7718092799
sz,86668,1.918004274,0.2387696356
sz,86669,-1.023336172,0.9642714262
sz,86670,-0.2706576586,0.7189151645
sz,86671,-0.7493117452,0.828505218
sz,86672,-0.7024553418,0.9031046033
sz,86673,-0.4784833789,0.7796468139
sz,86674,2.114851952,0.2520672381
sz,86675,-0.120400995,0.7210377455
sz,86676,0.03452458978,0.6019697189
sz,86677,1.03932929,0.2631480396
sz,86678,-0.9248066545,0.9224276543
sz,86679,-0.8794227242,0.8877667785
sz,86680,0.998963058,0.2079827785
sz,86681,-0.450955987,0.7637988925
sz,86682,-0.5664233565,0.8917366862
sz,86683,2.386946917,0.51274997
sz,86684,-0.5269551873,0.7922286987
sz,86685,0.9997255802,0.2562816441
sz,86686,0.02957370877,0.5251938105
sz,86687,-0.7753366828,0.9454023242
sz,86688,1.080491781,0.1947418302
sz,86689,0.03879797459,0.6163951755
sz,86690,-0.610917449,0.7363578677
sz,86691,-0.8464528918,0.9172021747
sz,86692,-1.124088764,0.9833022356
sz,86693,-0.3013194203,0.6891818643
sz,86694,0.2394191325,0.4352197051
sz,86695,-0.6047974825,0.8533709645
sz,86696,0.9223866463,0.2269725949
sz,86697,-0.9917936921,1.058966756
sz,86698,-0.2324585319,0.6698248982
sz,86699,-0.005243480206,0.564021945
sz,86700,-0.6143735647,0.7947963476
sz,86701,-0.4036206007,0.7859369516
sz,86702,-0.144184649,0.6341646314
sz,86703,-0.8256632686,0.8863961101
sz,86704,-0.608607471,0.9195972085
sz,86705,0.6043851376,0.3656786084
sz,86706,2.41899395,0.3457734287
sz,86707,-1.222763062,0.8811254501
sz,86708,-0.6962623,0.8522309065
sz,86709,-0.4078745246,0.8063002825
sz,86710,0.6917095184,0.3665930033
sz,86711,0.4818188548,0.4448748529
sz,86712,0.1339938492,0.5498426557
sz,86713,-0.9799159169,0.7899854779
sz,86714,1.354038477,0.1689260304
sz,86715,0.7110160589,0.3308608532
sz,86716,-0.8423599601,0.873929739
sz,86717,-0.3162513375,0.7144306898
sz,86718,-0.9765072465,0.9525713921
sz,86719,-0.3048058748,0.7992866635
sz,86720,-0.5563232303,0.8592187166
sz,86721,0.02683356404,0.601279974
sz,86722,-0.289131999,0.6903329492
sz,86723,0.586817503,0.3435310423
sz,86724,1.468652725,0.1527713239
sz,86725,-0.9190017581,0.9358247519
sz,86726,1.87152791,0.218979463
sz,86727,0.01620981097,0.5894549489
sz,86728,-0.4819920063,0.904759407
sz,86729,1.374199629,0.1495139152
sz,86730,-0.4401341677,0.771694541
sz,86731,-0.8117918372,0.8520172834
sz,86732,-1.058726788,0.9033023715
sz,86733,-1.009727001,0.8876945972
sz,86734,1.072208166,0.2039859891
sz,86735,-0.9752671123,0.9987922907
sz,86736,-0.5392094254,0.879876256
sz,86737,-0.2500391006,0.7236462235
sz,86738,-0.6055959463,0.9274244308
sz,86739,0.2395662367,0.5303708315
sz,86740,-0.1745029688,0.6522780061
sz,86741,1.127348423,0.2186714262
sz,86742,0.02595815063,0.6137256622
sz,86743,3.119862795,0.6196064949
sz,86744,2.089422703,0.2520351708
sz,86745,2.002450228,0.2243240327
sz,86746,-1.300511122,0.9822934866
sz,86747,1.086048841,0.210600853
sz,86748,-0.7110130191,1.008806348
sz,86749,-0.8018186688,0.6283800006
sz,86750,2.721274853,0.5336037278
sz,86751,1.346580744,0.1577362716
sz,86752,1.116951823,0.2478119284
sz,86753,-0.2299902439,0.730401814
sz,86754,1.40093565,0.163558349
sz,86755,0.2959462106,0.4561779797
sz,86756,0.1925596297,0.5771477222
sz,86757,-0.6443970203,0.8214049339
sz,86758,-1.150390625,0.9206194282
sz,86759,0.09377595782,0.4754424095
sz,86760,-0.7800344825,0.8244478703
sz,86761,0.5474377871,0.393563211
sz,86762,-0.5133591294,0.8903060555
sz,86763,0.3567121625,0.5085026026
sz,86764,0.08360525966,0.5878750086
sz,86765,1.631071806,0.1575227976
sz,86766,2.296318054,0.3248696625
sz,86767,1.27823925,0.1815365553
sz,86768,-0.9296126962,0.9480001926
sz,86769,1.019199014,0.2206108123
sz,86770,-1.287462473,0.8998164535
sz,86771,1.426434517,0.153191492
sz,86772,-1.398299456,0.7707709074
sz,86773,1.688197374,0.1657115072
sz,86774,-0.7466811538,0.9428501129
sz,86775,-0.8423615098,0.8695380092
sz,86776,1.796311855,0.1748624295
sz,86777,0.2010675371,0.5389481187
sz,86778,-0.6237175465,0.8050557971
sz,86779,-0.9193891883,0.9493486881
sz,86780,0.7784510851,0.2747524381
sz,86781,-0.02269151807,0.6769096851
sz,86782,-1.048923492,0.8764350414
sz,86783,1.711952209,0.1693841219
sz,86784,-0.8710352778,0.8793665171
sz,86785,-0.01067405939,0.7577542067
sz,86786,1.128382325,0.204961732
sz,86787,0.02093437314,0.7089306712
sz,86788,-1.103141546,0.9763201475
sz,86789,0.005093544722,0.5806830525
sz,86790,-0.9906119704,0.9320755005
sz,86791,-1.023011446,0.9088331461
sz,86792,-0.3085877299,0.7815928459
sz,86793,-0.3890932798,0.7967251539
sz,86794,1.06922555,0.1973773092
sz,86795,1.263800144,0.179273665
sz,86796,1.742162704,0.1893806458
sz,86797,-0.5408514738,0.794297874
sz,86798,1.750786543,0.1865869462
sz,86799,-0.2327088714,0.8040374517
sz,86800,-0.4075706005,0.7379255891
sz,86801,-0.660382688,0.7815708518
sz,86802,-1.017070055,0.8923080564
sz,86803,1.416745901,0.1473086327
sz,86804,-0.7967564464,0.9030308723
sz,86805,-0.4686408639,0.7936989665
sz,86806,-0.8725640178,0.9732402563
sz,86807,-0.4361314178,0.7136792541
sz,86808,-0.05956465006,0.6877796054
sz,86809,-0.9597476125,0.9179499745
sz,86810,-1.008168936,0.9610086083
sz,86811,-0.3507779241,0.79441607
sz,86812,-0.2320603132,0.6727497578
sz,86813,0.08688038588,0.6194601059
sz,86814,1.693559408,0.1566921324
sz,86815,1.398789167,0.1439780146
sz,86816,-0.6100731492,0.7869027257
sz,86817,1.033254862,0.2173468322
sz,86818,-0.4807060361,0.7778584957
sz,86819,0.3732304871,0.529453218
sz,86820,-1.139334202,0.9756822586
sz,86821,1.176710844,0.2067849785
sz,86822,-0.3815214038,0.7636052966
sz,86823,2.305491209,0.3535967469
sz,86824,1.154931068,0.1742051691
sz,86825,0.3703607321,0.4956768453
sz,86826,1.378579378,0.1747724563
sz,86827,0.932702601,0.2519212067
sz,86828,-0.5543093085,0.7797259092
sz,86829,-1.102771044,0.8923510909
sz,86830,0.3407430947,0.4747381806
sz,86831,-0.4960785508,0.666983366
sz,86832,-0.7793093324,0.9784898162
sz,86833,-0.4239592552,0.7788385749
sz,86834,-0.4193003774,0.7152634263
sz,86835,1.173251152,0.2037378848
sz,86836,1.31508708,0.1714940816
sz,86837,-0.9420669675,0.989266634
sz,86838,-0.5317315459,0.7326096892
sz,86839,-0.4100492597,0.7767434716
sz,86840,-0.03134581447,0.7176223397
sz,86841,0.2666809559,0.633081615
sz,86842,1.089200974,0.2019899189
sz,86843,1.674779177,0.165565744
sz,86844,1.866589546,0.2139852196
sz,86845,0.1731214523,0.62993747
sz,86846,-0.4531181455,0.8144478798
sz,86847,-0.1997227073,0.7241362333
sz,86848,-0.4773503542,0.7396543026
sz,86849,-0.9025048614,0.9901201129
sz,86850,0.2890633047,0.4582833648
sz,86851,-0.9698670506,0.9915405512
sz,86852,-0.3914808035,0.7349574566
sz,86853,1.521204948,0.1587745398
sz,86854,1.675436258,0.1813510954
sz,86855,-0.6698748469,0.9168790579
sz,86856,-0.1065424383,0.4132242501
sz,86857,-0.6278006434,0.8484538198
sz,86858,-0.01106765866,0.5527861118
sz,86859,-0.6555516124,0.906509161
sz,86860,0.3699578345,0.5426297188
sz,86861,-0.3035629392,0.7681440711
sz,86862,-1.114485979,0.9506335855
sz,86863,0.06162133813,0.5884074569
sz,86864,-0.3851316571,0.7119919062
sz,86865,-0.7839108109,0.811555028
sz,86866,0.614028573,0.332267791
sz,86867,-0.6372061372,0.8825774193
sz,86868,0.3460292518,0.5106492043
sz,86869,-0.4154263735,0.7478157282
sz,86870,-1.042900801,0.9775079489
sz,86871,0.5288898349,0.4580335319
sz,86872,0.6451924443,0.4282505512
sz,86873,1.358019352,0.1521368027
sz,86874,-0.4447441101,0.6853477359
sz,86875,1.785515547,0.1784135252
sz,86876,-1.044538498,0.9569664001
sz,86877,1.516242743,0.1391071677
sz,86878,-0.9485370517,0.946125567
sz,86879,-0.9285472035,0.9367338419
sz,86880,-0.33692348,0.6943728924
sz,86881,0.09748259187,0.5948238969
sz,86882,-0.5198692083,0.8433300257
sz,86883,0.1711795032,0.4952181578
sz,86884,1.935224295,0.2079565823
sz,86885,-0.2901242375,0.7366508245
sz,86886,0.3030804992,0.4380913973
sz,86887,-0.8985514045,0.9575134516
sz,86888,-0.9092589021,0.6317762136
sz,86889,-0.7349144816,0.8405531049
sz,86890,3.220058441,0.5990616083
sz,86891,-0.7968508601,0.9494488239
sz,86892,0.1760982275,0.5686124563
sz,86893,-0.3657683134,0.717209518
sz,86894,-0.1510463357,0.5837090611
sz,86895,2.246289492,0.2981574237
sz,86896,-0.1804331541,0.6615788937
sz,86897,0.25486058,0.4807547629
sz,86898,1.872130871,0.2139625251
sz,86899,-1.005637169,1.040963769
sz,86900,2.984299898,0.5440756083
sz,86901,-0.7068642974,0.8799485564
sz,86902,-0.7227271199,0.8408634663
sz,86903,-0.8642249703,0.9083364606
sz,86904,-0.7178313136,0.8934252262
sz,86905,2.333703279,0.3149738312
sz,86906,0.1070259809,0.4777051806
sz,86907,-0.6916664243,0.8502729535
sz,86908,2.428539276,0.3323003352
sz,86909,-0.589032352,0.8191638589
sz,86910,0.04327860475,0.5851887465
sz,86911,-0.9135840535,0.9971834421
sz,86912,0.365317136,0.4236109555
sz,86913,-0.8437920213,0.9471876621
sz,86914,-0.4621447921,0.613239646
sz,86915,0.3916881084,0.3876106143
sz,86916,-0.8023437858,0.9695463181
sz,86917,-0.05335307121,0.5870200992
sz,86918,0.03209733963,0.6230354905
sz,86919,2.337153196,0.3672141135
sz,86920,1.230332851,0.184921056
sz,86921,-0.0294944942,0.5810112953
sz,86922,1.065322876,0.208102569
sz,86923,0.2181286067,0.5871732235
sz,86924,1.521678209,0.1629104465
sz,86925,1.568516493,0.1518120468
sz,86926,2.47639823,0.4100666344
sz,86927,-0.9461830258,0.8108494282
sz,86928,-1.378519773,0.9633277655
sz,86929,1.671606064,0.1931480169
sz,86930,1.121558905,0.2344890088
sz,86931,-0.2936956286,0.7326814532
sz,86932,0.03388991952,0.6117670536
sz,86933,-0.03467366099,0.5798037052
sz,86934,-0.4944317341,0.7537887692
sz,86935,-1.282566786,0.9148475528
sz,86936,0.6104417443,0.328622371
sz,86937,0.5381555557,0.4509296417
sz,86938,-0.9304791093,0.8565681577
sz,86939,-0.8376398683,0.956633985
sz,86940,0.9326229692,0.2880631983
sz,86941,1.686713457,0.1580571681
sz,86942,-0.998216331,0.9380279183
sz,86943,-0.4290087819,0.8152236938
sz,86944,-0.1072614491,0.6344583035
sz,86945,-0.4990555644,0.7282134295
sz,86946,0.20202066,0.5075545907
sz,86947,-0.5328740478,0.8399952054
sz,86948,1.511156082,0.1522613019
sz,86949,1.516533852,0.1626599878
sz,86950,-0.01129207015,0.6056211591
sz,86951,2.744554996,0.535237968
sz,86952,-0.04525887966,0.544154048
sz,86953,-0.9896009564,0.9677817822
sz,86954,-1.29071331,0.927868247
sz,86955,1.181724548,0.1900431663
sz,86956,0.02267411351,0.5625652671
sz,86957,2.154963255,0.2861890495
sz,86958,3.316476583,0.720305562
sz,86959,0.01436442137,0.7285044789
sz,86960,1.31448257,0.1720384061
sz,86961,-0.4005870819,0.6703460217
sz,86962,-0.1126167476,0.6334103346
sz,86963,-0.2737833858,0.7083618045
sz,86964,1.217844486,0.1618394554
sz,86965,-0.2257784605,0.7997992635
sz,86966,0.4805630445,0.4461891949
sz,86967,-1.14268136,1.099602938
sz,86968,1.968188524,0.3035050333
sz,86969,-0.5796571374,0.7460989356
sz,86970,-0.7479038835,0.6582030058
sz,86971,0.8123991489,0.2656327486
sz,86972,1.944206238,0.2552695274
sz,86973,-0.2153588533,0.6784597635
sz,86974,-0.2753980756,0.655292511
sz,86975,-0.6548555493,0.9558309317
sz,86976,0.464528501,0.4840361476
sz,86977,0.935562551,0.3222792745
sz,86978,0.2449671626,0.5176321864
sz,86979,-0.992870152,0.9715689421
sz,86980,-0.009923458099,0.5754982829
sz,86981,1.283346534,0.1644988507
sz,86982,0.01846951246,0.6305996776
sz,86983,0.1325330883,0.5417401195
sz,86984,1.703805685,0.1799795181
sz,86985,1.307717919,0.1602654904
sz,86986,-0.3336346745,0.5712639093
sz,86987,1.264160514,0.176800102
sz,86988,-0.1239373982,0.835712254
sz,86989,0.09257873893,0.4946291745
sz,86990,-1.082864046,1.014597893
sz,86991,1.792411566,0.2259546816
sz,86992,-0.5108526349,0.789724946
sz,86993,0.0242626667,0.5919843316
sz,86994,1.359513521,0.1604583412
sz,86995,1.977828026,0.3094624579
sz,86996,0.05658209324,0.6488338113
sz,86997,-0.6340402961,0.8275684714
sz,86998,-0.08231887221,0.7167592049
sz,86999,-0.9831508994,0.970359683
sz,87000,0.1676421463,0.8007400632
sz,87001,-0.756442368,0.8198777437
sz,87002,-0.04240313172,0.6385314465
sz,87003,-0.9070244431,0.8938120008
sz,87004,2.559297562,0.4023594558
sz,87005,1.763310909,0.2076212317
sz,87006,-0.1834764481,0.7449017167
sz,87007,-0.8838332295,0.9968239665
sz,87008,0.2021559477,0.5519258976
sz,87009,-1.076752663,0.9433996677
sz,87010,-0.2103944421,0.6950640678
sz,87011,1.362698078,0.169530496
sz,87012,-0.6745015979,0.9561829567
sz,87013,-0.7929380536,0.7739487886
sz,87014,0.9698785543,0.2301643491
sz,87015,1.83710289,0.1994951218
sz,87016,1.838888407,0.1881346405
sz,87017,-0.861923039,0.9698615074
sz,87018,-0.9404395223,0.9564433694
sz,87019,-0.3559926748,0.6780859232
sz,87020,-0.2022385597,0.6962403655
sz,87021,0.893286407,0.2655234337
sz,87022,-0.8708978295,0.9008450508
sz,87023,-0.09343364835,0.6949734688
sz,87024,-0.4030979872,0.8847894073
sz,87025,-0.9755881429,0.9227455854
sz,87026,0.9863135219,0.2627853453
sz,87027,-0.4207175374,0.8343296051
sz,87028,-0.5814670324,0.8412855864
sz,87029,-0.7338095307,0.8340341449
sz,87030,-0.06109365821,0.6286739111
sz,87031,-0.4675305486,0.7824833393
sz,87032,-1.016231537,0.9629454613
sz,87033,-1.063643932,0.9358584881
sz,87034,-0.5624148846,0.8184910417
sz,87035,-0.617713809,0.8206683397
sz,87036,0.8822640777,0.2629174888
sz,87037,-0.4977452159,0.788485527
sz,87038,2.970849276,0.5498162508
sz,87039,-0.5654138327,0.79055655
sz,87040,-0.1314164698,0.6966761351
sz,87041,-1.051332951,0.9954702854
sz,87042,-0.479749918,0.8528563976
sz,87043,-0.9635264277,0.9347587228
sz,87044,-1.012962103,0.9151944518
sz,87045,-0.8662934899,0.9645757675
sz,87046,2.59095192,0.4436709881
sz,87047,1.130081296,0.175869301
sz,87048,0.897505641,0.2863745093
sz,87049,-0.8704962134,0.9570196867
sz,87050,-0.9095080495,0.9456451535
sz,87051,0.2107315809,0.5206208229
sz,87052,-0.306406498,0.7638572454
sz,87053,0.5416117907,0.4103688598
sz,87054,2.499801874,0.4301042557
sz,87055,1.464545012,0.1588492692
sz,87056,0.2610046864,0.5526276231
sz,87057,1.793854237,0.1865080744
sz,87058,-0.5905098319,0.7603079081
sz,87059,0.5533254147,0.3236017823
sz,87060,-0.6387175918,0.7726649642
sz,87061,0.1307734549,0.5393108726
sz,87062,0.3014387488,0.4087180793
sz,87063,-0.6976802945,0.5806488395
sz,87064,-0.2734094858,0.701100111
sz,87065,1.629832029,0.1642281562
sz,87066,0.07131543756,0.5331762433
sz,87067,-1.199019909,0.9522412419
sz,87068,-0.5756445527,0.8276096582
sz,87069,0.6158699989,0.3562701344
sz,87070,1.170755029,0.2260857821
sz,87071,0.404771775,0.4597388506
sz,87072,-0.5535267591,0.8099040389
sz,87073,1.647534609,0.1606874466
sz,87074,1.736103296,0.1737238318
sz,87075,2.985384226,0.5577511191
sz,87076,-1.335456848,0.7599847317
sz,87077,-0.371391654,0.520493269
sz,87078,-0.7828994393,0.8114888668
sz,87079,1.5515697,0.1493448019
sz,87080,0.0946637094,0.5685186982
sz,87081,0.07684674859,0.5481793284
sz,87082,-1.038002014,0.9719520807
sz,87083,0.9743970633,0.2460675389
sz,87084,3.311501741,0.6273475289
sz,87085,2.495675564,0.3654999137
sz,87086,-0.8388825059,0.9654564857
sz,87087,1.197860479,0.1847083718
sz,87088,1.619559526,0.162470296
sz,87089,-0.5765079856,0.7730273008
sz,87090,-1.219054699,0.9341335893
sz,87091,-0.3709709644,0.8560838103
sz,87092,0.1909489185,0.5869538188
sz,87093,1.817111254,0.1908172816
sz,87094,0.07092544436,0.6930479407
sz,87095,-0.3592053652,0.7233319283
sz,87096,-0.4341531396,0.7588263154
sz,87097,-0.6111596823,0.834158361
sz,87098,-0.9380072951,0.8922591209
sz,87099,2.37203598,0.3197976947
sz,87100,1.400701284,0.1452167332
sz,87101,2.601917982,0.4050306082
sz,87102,1.687625885,0.168660149
sz,87103,0.5229728818,0.42696473
sz,87104,0.07253476977,0.5897445679
sz,87105,-0.5115039945,0.7606523037
sz,87106,-1.003960371,0.9295697212
sz,87107,1.894886971,0.209823817
sz,87108,1.05697608,0.2227346599
sz,87109,-0.5747376084,0.7424183488
sz,87110,1.885708094,0.2302538455
sz,87111,2.041092873,0.2451286316
sz,87112,0.4872407913,0.4292699099
sz,87113,-0.798854053,0.9037422538
sz,87114,-0.8556545377,0.9820882678
sz,87115,2.586281776,0.3949995637
sz,87116,-0.2259559631,0.7823125124
sz,87117,-0.3530955911,0.7663941979
sz,87118,0.08362075686,0.5490523577
sz,87119,0.08827680349,0.6139928102
sz,87120,1.497518778,0.1561877728
sz,87121,-0.6755461097,0.7793474793
sz,87122,2.82858181,0.4726125002
sz,87123,1.171019077,0.1845655739
sz,87124,-0.6993468404,0.8006091714
sz,87125,0.255574584,0.4965596199
sz,87126,-0.9737406373,0.9830949306
sz,87127,1.671106815,0.1671252549
sz,87128,1.652045012,0.1656607836
sz,87129,2.178543806,0.3326951563
sz,87130,1.16172719,0.1796106547
sz,87131,-1.079774857,0.9711714983
sz,87132,-0.2809844017,0.732829988
sz,87133,-0.8284185529,0.830470562
sz,87134,-0.68419379,0.8198210597
sz,87135,0.3799907565,0.4479796588
sz,87136,1.354951143,0.151426211
sz,87137,-0.04376098514,0.6441815495
sz,87138,-0.6142147779,0.9128078222
sz,87139,1.683543205,0.1575662941
sz,87140,-0.3678251505,0.7150709033
sz,87141,-0.5527787805,0.8803849816
sz,87142,-0.7331458926,0.885807395
sz,87143,1.195117474,0.2288447022
sz,87144,0.1817726642,0.5411567688
sz,87145,-0.1762800813,0.6151164174
sz,87146,0.03258484602,0.6178308725
sz,87147,0.8071306348,0.3142579496
sz,87148,-1.227877855,0.77108711
sz,87149,-0.9181460738,0.9980167747
sz,87150,-0.1054786742,0.7546547651
sz,87151,-0.7258663774,0.8432943225
sz,87152,-0.9139499068,0.6320948601
sz,87153,0.106955424,0.591776669
sz,87154,-0.5379217863,0.7442325354
sz,87155,0.2361846864,0.5260873437
sz,87156,-0.3051561117,0.7972648144
sz,87157,-0.7935237288,0.8141415119
sz,87158,-0.08019950986,0.6267877817
sz,87159,-0.3562180996,0.7431303859
sz,87160,1.15304637,0.1984502822
sz,87161,0.01798531413,0.6012374759
sz,87162,2.960254669,0.5668751597
sz,87163,1.336680532,0.1558958888
sz,87164,1.076004028,0.2365475744
sz,87165,0.0395937264,0.5714905262
sz,87166,-0.8560894132,0.8482915163
sz,87167,0.2371562421,0.5418258905
sz,87168,-1.156625986,0.9738863707
sz,87169,0.5407733321,0.3500344455
sz,87170,-0.6276565194,0.8507938385
sz,87171,-0.5170583129,0.8247659802
sz,87172,-0.4439108372,0.7597468495
sz,87173,-0.1045403779,0.7197434902
sz,87174,-0.8003267646,0.8204452991
sz,87175,0.9236092567,0.2638660669
sz,87176,1.593523741,0.1740234941
sz,87177,-0.4062556028,0.6796188354
sz,87178,-0.2073764205,0.7123605609
sz,87179,0.9835022092,0.2497213036
sz,87180,-0.9657692313,0.9445579648
sz,87181,2.381687641,0.4122629464
sz,87182,1.583304405,0.1551792473
sz,87183,-0.4522553682,0.9164743423
sz,87184,-0.8970553279,0.9954145551
sz,87185,-1.015018225,0.9495073557
sz,87186,0.3654323518,0.4444601834
sz,87187,1.504572153,0.1468856335
sz,87188,1.376447439,0.1476861537
sz,87189,-1.034254789,0.9586731791
sz,87190,-0.3879461884,0.7811933756
sz,87191,-0.8489664197,0.9155398011
sz,87192,0.6078687906,0.3477461934
sz,87193,-0.7222036719,0.8698955178
sz,87194,1.221061707,0.1701700985
sz,87195,2.239944935,0.328338623
sz,87196,0.1888666898,0.5456297994
sz,87197,2.4556005,0.3632177413
sz,87198,0.07662647963,0.6059652567
sz,87199,1.326651096,0.1472643614
sz,87200,0.03755491972,0.6082348824
sz,87201,-0.09205213189,0.6931949854
sz,87202,0.2588839233,0.5485460758
sz,87203,-1.076140404,0.7271174192
sz,87204,0.7848323584,0.3023147881
sz,87205,0.9357404709,0.2594783306
sz,87206,0.06198590994,0.7669363022
sz,87207,-0.1327198148,0.6123276949
sz,87208,1.12642312,0.2091220468
sz,87209,-1.01726532,0.9532144666
sz,87210,-1.057878494,0.952532649
sz,87211,-0.03488060832,0.6598718762
sz,87212,1.324651241,0.1596351564
sz,87213,-1.233908176,1.032602072
sz,87214,-1.169509888,0.9477984905
sz,87215,-0.5836014152,0.7108268738
sz,87216,1.165764332,0.1791618466
sz,87217,0.1958295852,0.5387219191
sz,87218,-1.018848896,1.014396429
sz,87219,1.387606382,0.170834884
sz,87220,-0.5890588164,0.8912761211
sz,87221,-0.3328265548,0.6947064996
sz,87222,-0.8591244817,0.929710269
sz,87223,1.115496516,0.1813478023
sz,87224,2.538990021,0.4591280818
sz,87225,0.7136999369,0.3182426393
sz,87226,-0.8144817948,0.8385127783
sz,87227,1.600073099,0.1604540348
sz,87228,0.4938406944,0.4236111641
sz,87229,1.544345617,0.1603670865
sz,87230,2.071287155,0.2536377013
sz,87231,3.298447609,0.6414566636
sz,87232,0.7241352201,0.2847812474
sz,87233,-0.4766394496,0.8192948699
sz,87234,-0.5637370348,0.7848112583
sz,87235,-0.1455539763,0.6470819116
sz,87236,-0.3796221018,0.8045617342
sz,87237,0.726349771,0.3212030828
sz,87238,-0.08019462228,0.7835289836
sz,87239,-0.6087144613,0.8153466582
sz,87240,-0.4330103993,0.7783896327
sz,87241,-0.5455235839,0.5838301778
sz,87242,-0.5751992464,0.7785044909
sz,87243,-1.017694712,0.9584478736
sz,87244,-1.06143117,1.007851243
sz,87245,1.52704072,0.1613621861
sz,87246,1.414291382,0.1574557573
sz,87247,-0.6537881494,0.8348841667
sz,87248,1.433680058,0.158725515
sz,87249,-0.8126732707,0.8680453897
sz,87250,-0.2564017773,0.6923513412
sz,87251,1.727844477,0.1792076081
sz,87252,-0.9646372199,0.9719383717
sz,87253,-0.2710105181,0.681618154
sz,87254,-1.129281044,0.9468301535
sz,87255,-0.4836480021,0.7416418195
sz,87256,2.124583006,0.2662200034
sz,87257,1.606240511,0.1577064842
sz,87258,0.6431970596,0.3579325974
sz,87259,-0.2944535017,0.7418092489
sz,87260,1.037550211,0.1925902963
sz,87261,-0.5106473565,0.8582105637
sz,87262,-0.2125538588,0.6442072392
sz,87263,1.271976471,0.1864831448
sz,87264,0.07084915042,0.5628905296
sz,87265,1.725296497,0.1645136476
sz,87266,-0.7986027598,0.8712276816
sz,87267,-0.535631299,0.8026226759
sz,87268,0.4301140606,0.423841089
sz,87269,0.01674503088,0.5989035964
sz,87270,0.9393562078,0.2938315272
sz,87271,-1.029056549,1.042308092
sz,87272,1.710926294,0.1729759872
sz,87273,-0.5797916651,0.7744216919
sz,87274,0.1821350753,0.6282692552
sz,87275,-0.5523955226,0.8323011994
sz,87276,-0.1351468861,0.7514588833
sz,87277,0.02076277137,0.6516616344
sz,87278,-0.5657217503,0.8558897376
sz,87279,0.5927778482,0.3255832791
sz,87280,0.4150672555,0.3947321177
sz,87281,-0.5355600119,0.8984080553
sz,87282,-0.2477310896,0.6756648421
sz,87283,0.2074110657,0.4764834046
sz,87284,-0.9797421098,0.9388129711
sz,87285,-0.5499686599,0.7373709083
sz,87286,-1.160707474,0.9332215786
sz,87287,-0.5598088503,0.8079256415
sz,87288,-0.5847713351,0.7613551021
sz,87289,1.686988115,0.1758544892
sz,87290,1.052089691,0.2109095901
sz,87291,1.429136038,0.1499920189
sz,87292,-0.4787503481,0.8243914843
sz,87293,0.4785903096,0.544586122
sz,87294,1.912601948,0.2258964777
sz,87295,-0.6266407371,0.8051473498
sz,87296,-0.7422661185,1.050226927
sz,87297,-0.2301466465,0.6979359984
sz,87298,1.662291288,0.1806503087
sz,87299,0.3759408593,0.5172179341
sz,87300,-0.8554567695,0.8841130137
sz,87301,-0.1151884794,0.7198367715
sz,87302,-0.6760328412,0.9821739793
sz,87303,-1.159093142,0.8913436532
sz,87304,-0.6121895909,0.8702107072
sz,87305,1.045746088,0.2315777242
sz,87306,-0.5350558162,0.7308436632
sz,87307,-0.6400806308,0.920561552
sz,87308,0.675493896,0.3496891856
sz,87309,-0.5296632051,0.8468936086
sz,87310,-0.9252411723,0.9861158729
sz,87311,-0.5394017696,0.8084480166
sz,87312,-0.9321492314,0.90997684
sz,87313,-0.1707104445,0.652794838
sz,87314,-0.1635633111,0.6443730593
sz,87315,-1.179102421,0.9304253459
sz,87316,-0.7607201934,0.6047224402
sz,87317,-0.3463102579,0.759319365
sz,87318,0.6016490459,0.4000276625
sz,87319,1.294650793,0.1865625232
sz,87320,1.988702297,0.2480866462
sz,87321,-0.9603760839,0.9544677734
sz,87322,-0.5675961375,0.8034894466
sz,87323,-0.5907644629,0.7284083366
sz,87324,-0.6031146049,0.8246288896
sz,87325,-0.5408368111,0.8680719137
sz,87326,-0.400808394,0.7462882996
sz,87327,-0.2209521532,0.7560548186
sz,87328,2.725279331,0.4265454412
sz,87329,1.659943819,0.1707918495
sz,87330,-0.5069211125,0.8234197497
sz,87331,-0.01568260789,0.6289616823
sz,87332,1.202209234,0.1957531571
sz,87333,2.021459341,0.2383513153
sz,87334,-0.9384078383,0.9549587369
sz,87335,-0.264623642,0.7220534682
sz,87336,-0.660766542,0.8812196255
sz,87337,-0.8849095702,0.9571111202
sz,87338,1.889671326,0.2181672156
sz,87339,-0.7842603326,0.8456495404
sz,87340,-0.6407584548,0.9107416868
sz,87341,-0.4487259388,0.7590032816
sz,87342,-0.1447494626,0.769890964
sz,87343,-0.236843586,0.6904621124
sz,87344,-0.6665135026,0.7193773985
sz,87345,-0.4141189456,0.7025109529
sz,87346,-0.7643468976,0.8644403815
sz,87347,0.5011330843,0.4348401725
sz,87348,1.321341515,0.1600154936
sz,87349,-0.01101091504,0.7091546655
sz,87350,-0.3748119473,0.7639799118
sz,87351,-1.164778471,0.9994383454
sz,87352,-0.4972483516,0.9931974411
